algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.022740704,2.181013676588898,20.931034088134766,5915,33,5526,Continuous,0,270,5526,10,origA1,1376,2711,1376,36,1,33.36486,MaxSatDddLadderScl,0.009894813,ok,0.032634701,29,56,176,5526
0.014355574999999999,2.3148717948717947,19.0,3735,33,5804,Continuous,1,203,5804,18,origA2,1178,2257,1178,81,1,40.67961,MaxSatDddLadderScl,0.025531515,ok,0.039886198,25,55,65,5804
0.008393898,1.7677595628415301,22.375,2061,33,1329,Continuous,2,133,1329,7,origA3,525,1294,525,27,1,10.101011,MaxSatDddLadderScl,0.00090313,ok,0.009295523,16,15,91,1329
0.0061100289999999995,1.9293478260869565,19.214284896850586,1175,33,2706,Continuous,3,98,2706,8,origA4,478,1065,478,25,1,7.530092000000001,MaxSatDddLadderScl,0.0005202,ok,0.006629417,14,13,60,2706
0.005458018,1.9683544303797469,19.25,876,33,2634,Continuous,4,104,2634,8,origA5,434,933,434,15,1,6.560372,MaxSatDddLadderScl,0.000520255,ok,0.005977485,12,11,76,2634
0.0037975419999999997,1.738562091503268,18.625,307,33,2043,Continuous,5,93,2043,4,origA6,219,532,219,10,1,4.763281,MaxSatDddLadderScl,0.000222663,ok,0.004019511,8,2,79,2043
0.003536402,2.657142857142857,12.625,126,33,1918,Continuous,6,81,1918,9,origA7,332,558,332,12,1,4.383426,MaxSatDddLadderScl,0.000289077,ok,0.003824805,8,7,62,1918
0.0879426030000019,5.470108695652174,19.214284896850586,4877,33,,Continuous,7,881,22613,40,origA8,4474,6039,4474,742,1,120736.753461,MaxSatDddLadderScl,120.642418202,timeout,120.730359736,28,134,4,37305
0.013590141,3.0608272506082725,20.049999237060547,2616,33,6178,Continuous,8,245,6178,12,origA9,1566,2516,1566,70,1,30.069505,MaxSatDddLadderScl,0.015735499,ok,0.029324794,20,70,103,6178
0.009870092999999998,3.3133858267716536,18.176469802856445,1632,33,4746,Continuous,9,218,4746,14,origA10,1357,2104,1357,44,1,23.659857,MaxSatDddLadderScl,0.013129533,ok,0.022998905,17,47,125,4746
0.028605631999999992,3.5278688524590165,19.83333396911621,6162,33,3331,Continuous,10,289,3331,15,origA11,2787,4304,2787,156,1,418.80461099999997,MaxSatDddLadderScl,0.384791448,ok,0.413396345,30,97,34,3331
0.05307263899999981,3.8014469453376205,21.714284896850586,6393,33,4247,Continuous,11,544,4247,13,origA12,3202,4729,3202,354,1,11372.082728000001,MaxSatDddLadderScl,11.315628026,ok,11.368699846,28,93,95,4247
0.00572465,1.250778816199377,17.33333396911621,2022,25,969,Continuous,12,92,969,4,origB1,153,803,153,6,1,6.574753,MaxSatDddLadderScl,0.000174519,ok,0.005898514,18,3,83,969
0.002043893,1.5163398692810457,14.800000190734863,87,25,347,Continuous,13,52,347,4,origB2,72,232,72,4,1,2.856461,MaxSatDddLadderScl,5.1087e-05,ok,0.002093886,5,3,45,347
0.002455545,2.491329479768786,16.799999237060547,136,20,629,Continuous,14,85,629,6,origB3,244,431,244,10,1,3.224062,MaxSatDddLadderScl,0.000221294,ok,0.002675133,5,6,69,629
0.0069910599999999995,2.5303951367781155,15.949999809265137,2246,25,53607,Continuous,15,118,53607,19,origB4,945,1665,945,25,1,10.217005,MaxSatDddLadderScl,0.002590411,ok,0.009580802,20,46,45,53607
0.002361485,1.7978142076502732,17.799999237060547,136,25,288,Continuous,16,104,288,4,origB5,139,329,139,4,1,3.407985,MaxSatDddLadderScl,0.000142748,ok,0.002503517,5,3,97,288
0.001815306,1.3184713375796178,15.199999809265137,93,25,176,Continuous,17,41,176,3,origB6,47,207,47,3,1,2.40208,MaxSatDddLadderScl,3.1309e-05,ok,0.001845867,5,1,37,176
0.03216788599999987,3.708994708994709,15.25,2865,25,65828,Continuous,18,492,65828,38,origB7,2051,2804,2051,357,1,7267.6417759999995,MaxSatDddLadderScl,7.232282597,ok,7.264449594,24,102,31,65828
0.002081657,1.2877697841726619,13.399999618530273,72,25,676,Continuous,19,43,676,2,origB8,39,179,39,5,1,2.676791,MaxSatDddLadderScl,3.1227e-05,ok,0.002112136,5,0,38,676
0.00331462,3.081218274111675,13.571428298950195,150,25,5967,Continuous,20,112,5967,11,origB9,386,607,386,19,1,4.837165,MaxSatDddLadderScl,0.000748648,ok,0.004062439,7,12,79,5967
