algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_clauses_total,num_conflicts,num_time_points,num_traveltime,num_vars_total,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.017554554,1.5325824617860015,20.931034088134766,5915,33,11,FiniteSteps123,0,127,11,7,origA1,2027,33,1905,610,687,11,1,19.495036,MaxSatDddLadderScl,0.001094856,ok,0.018648814,29,26,88,11
0.012517712,1.685128205128205,19.0,3735,33,25,FiniteSteps123,1,102,25,6,origA2,2106,43,1643,607,709,25,1,13.79259,MaxSatDddLadderScl,0.000663195,ok,0.013180391,25,26,49,25
0.010298882,1.8155737704918034,22.375,2061,33,10,FiniteSteps123,2,135,10,8,origA3,1830,26,1329,557,616,10,2,12.055707,MaxSatDddLadderScl,0.00112723,ok,0.011425332,16,18,104,10
0.008394848,2.0344202898550723,19.214284896850586,1175,33,17,FiniteSteps123,3,162,17,6,origA4,1789,20,1123,539,607,17,1,10.210095,MaxSatDddLadderScl,0.001084412,ok,0.009478618,14,14,129,17
0.0056160640000000005,1.7278481012658229,19.25,876,33,15,FiniteSteps123,4,122,15,4,origA5,1095,12,819,327,371,15,1,6.825661,MaxSatDddLadderScl,0.000545532,ok,0.006160944,12,7,98,15
0.005274743,1.6993464052287581,18.625,307,33,10,FiniteSteps123,5,93,10,4,origA6,682,6,520,205,230,10,1,6.2961659999999995,MaxSatDddLadderScl,0.000325626,ok,0.005600029,8,3,78,10
0.0024516019999999998,1.8952380952380952,12.625,126,33,10,FiniteSteps123,6,55,10,6,origA7,598,10,398,174,200,10,1,3.31395,MaxSatDddLadderScl,0.000120878,ok,0.002572152,8,5,38,10
0.032424346,3.591485507246377,19.214284896850586,4877,33,31,FiniteSteps123,7,306,31,18,origA8,8806,245,3965,2603,2940,31,1,47.449371,MaxSatDddLadderScl,0.014307216,ok,0.046731019,28,90,183,31
0.010533809,2.236009732360097,20.049999237060547,2616,33,18,FiniteSteps123,8,129,18,14,origA9,3133,81,1838,926,1044,18,1,12.51051,MaxSatDddLadderScl,0.001401226,ok,0.011934354,20,54,55,18
0.0070218189999999995,1.874015748031496,18.176469802856445,1632,33,17,FiniteSteps123,9,86,17,7,origA10,1725,37,1190,496,582,17,1,8.263313,MaxSatDddLadderScl,0.000655908,ok,0.007677093,17,22,45,17
0.019741915,2.6,19.83333396911621,6162,33,23,FiniteSteps123,10,120,23,11,origA11,5977,132,3172,1751,2040,23,1,24.775204,MaxSatDddLadderScl,0.004333274,ok,0.024074622,30,71,24,23
0.030609268999999998,2.5908360128617365,21.714284896850586,6393,33,24,FiniteSteps123,11,227,24,11,origA12,6093,117,3223,1799,2082,24,1,45.141647999999996,MaxSatDddLadderScl,0.013693634,ok,0.044302356,28,63,138,24
0.004700075000000001,1.1199376947040498,17.33333396911621,2022,25,4,FiniteSteps123,12,39,4,4,origB1,242,4,719,71,81,4,1,5.327992,MaxSatDddLadderScl,4.6055e-05,ok,0.004745763,18,2,31,4
0.002208002,1.5163398692810457,14.800000190734863,87,25,5,FiniteSteps123,13,53,5,4,origB2,254,4,232,72,87,5,1,2.855066,MaxSatDddLadderScl,5.5763e-05,ok,0.002263415,5,3,45,5
0.0021134459999999997,2.0,16.799999237060547,136,20,5,FiniteSteps123,14,50,5,6,origB3,541,8,346,161,183,5,1,2.77657,MaxSatDddLadderScl,0.000109482,ok,0.002222431,5,5,38,5
0.006067786,1.7887537993920972,15.949999809265137,2246,25,16,FiniteSteps123,15,100,16,13,origB4,1626,62,1177,448,543,16,1,7.393371999999999,MaxSatDddLadderScl,0.000726548,ok,0.006793982,20,38,44,16
0.0022699309999999998,1.6010928961748634,17.799999237060547,136,25,2,FiniteSteps123,16,73,2,4,origB5,343,4,293,105,117,2,1,2.940166,MaxSatDddLadderScl,0.000118635,ok,0.002388212,5,3,66,2
0.001646039,1.0127388535031847,15.199999809265137,93,25,2,FiniteSteps123,17,2,2,2,origB6,10,1,159,0,4,2,1,2.208106,MaxSatDddLadderScl,6.914e-06,ok,0.001652583,5,0,0,2
0.009805901,2.9695767195767195,15.25,2865,25,25,FiniteSteps123,18,116,25,26,origB7,4955,220,2245,1524,1562,25,1,13.401591,MaxSatDddLadderScl,0.003008522,ok,0.012814063,24,57,32,25
0.008516763,1.014388489208633,13.399999618530273,72,25,6,FiniteSteps123,19,6,6,2,origB8,22,1,141,0,8,6,1,10.068152,MaxSatDddLadderScl,9.006e-06,ok,0.008525213,5,0,0,6
0.003690885,2.781725888324873,13.571428298950195,150,25,7,FiniteSteps123,20,96,7,8,origB9,1086,15,548,327,365,7,1,5.199429,MaxSatDddLadderScl,0.000459303,ok,0.004149639,7,9,78,7
