algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.003933236,1.5576923076923077,16.214284896850586,970,25,6,FiniteSteps123,23,54,6,7,origB12,225,729,225,6,1,4.713605,MaxSatDddLadderScl,0.000140935,ok,0.004073254,14,16,32,6
0.027305689,4.0,20.931034088134766,5915,33,23,FiniteSteps123,24,138,23,25,trackA1,3383,4972,3383,23,1,42.587099,MaxSatDddLadderScl,0.013956472,ok,0.041261247,29,91,22,23
0.020068685,4.1692307692307695,19.0,3735,33,33,FiniteSteps123,25,161,33,29,trackA2,2827,4065,2827,33,1,29.520075,MaxSatDddLadderScl,0.00869789,ok,0.028765895,25,85,41,33
0.014077853000000001,3.4685792349726774,22.375,2061,33,15,FiniteSteps123,26,179,15,13,trackA3,1654,2539,1654,15,2,20.287758999999998,MaxSatDddLadderScl,0.005421501,ok,0.019498398,16,55,106,15
0.0064755690000000005,2.516304347826087,19.214284896850586,1175,33,15,FiniteSteps123,27,90,15,9,trackA4,775,1389,775,15,1,8.024379999999999,MaxSatDddLadderScl,0.000897884,ok,0.007372627,14,22,51,15
0.005846805,2.261603375527426,19.25,876,33,12,FiniteSteps123,28,119,12,10,trackA5,551,1072,551,12,1,7.435942,MaxSatDddLadderScl,0.000899727,ok,0.006745496,12,22,83,12
0.002978732,1.7222222222222223,18.625,307,33,8,FiniteSteps123,29,50,8,7,trackA6,200,527,200,8,1,3.8337839999999996,MaxSatDddLadderScl,0.00014942,ok,0.003127286,8,8,34,8
0.002618206,2.0904761904761906,12.625,126,33,8,FiniteSteps123,30,58,8,6,trackA7,214,439,214,8,1,3.44893,MaxSatDddLadderScl,0.000231381,ok,0.002848641,8,5,43,8
0.036817654000000005,8.736603088101726,19.88888931274414,4862,33,34,FiniteSteps123,31,189,34,53,trackA8,7636,9619,7636,34,1,113.254415,MaxSatDddLadderScl,0.07528585,ok,0.112102767,27,135,18,34
0.015636136,3.375912408759124,20.049999237060547,2616,33,25,FiniteSteps123,32,134,25,13,trackA9,1778,2775,1778,25,1,20.969141,MaxSatDddLadderScl,0.004227944,ok,0.019862591,20,62,45,25
0.008186548,2.431496062992126,18.176469802856445,1632,33,17,FiniteSteps123,33,97,17,13,trackA10,825,1544,825,17,1,10.007950999999998,MaxSatDddLadderScl,0.001163521,ok,0.009349037,17,32,46,17
0.043567953000000006,9.115858668857847,20.482759475708008,6144,33,33,FiniteSteps123,34,201,33,76,trackA11,8816,11094,8816,33,1,161.829306,MaxSatDddLadderScl,0.117111392,ok,0.160677928,29,142,24,33
0.05000901399999999,9.895498392282958,21.714284896850586,6393,33,36,FiniteSteps123,35,211,36,92,trackA12,9814,12310,9814,36,7,144.091554,MaxSatDddLadderScl,0.092850816,ok,0.142858893,28,143,24,36
0.007162933000000001,2.3286604361370715,17.33333396911621,2022,25,13,FiniteSteps123,36,101,13,8,trackB1,786,1495,786,13,1,9.187707,MaxSatDddLadderScl,0.00124015,ok,0.008402024,18,23,63,13
0.0022099339999999998,1.8104575163398693,14.800000190734863,87,25,5,FiniteSteps123,37,58,5,4,trackB2,110,277,110,5,2,3.0972750000000002,MaxSatDddLadderScl,0.000140236,ok,0.002349538,5,3,47,5
0.005009266,2.647398843930636,16.799999237060547,136,20,4,FiniteSteps123,38,57,4,8,trackB3,252,458,252,4,1,7.602219000000001,MaxSatDddLadderScl,0.000230347,ok,0.005238383,5,14,39,4
0.008693806,3.6322188449848025,15.949999809265137,2246,25,19,FiniteSteps123,39,102,19,22,trackB4,1571,2390,1571,19,1,12.788580000000001,MaxSatDddLadderScl,0.003359048,ok,0.012052202,20,57,24,19
0.00277029,3.601092896174863,17.799999237060547,136,25,7,FiniteSteps123,40,86,7,11,trackB5,441,659,441,7,1,4.037052999999999,MaxSatDddLadderScl,0.000503817,ok,0.003273485,5,23,54,7
0.001936338,1.7070063694267517,15.199999809265137,93,25,2,FiniteSteps123,41,51,2,4,trackB6,106,268,106,2,1,2.5617959999999997,MaxSatDddLadderScl,9.0502e-05,ok,0.002026236,5,1,46,2
0.012101253999999999,3.253968253968254,15.25,2865,25,27,FiniteSteps123,42,144,27,15,trackB7,1520,2460,1520,27,1,20.36268,MaxSatDddLadderScl,0.007408517,ok,0.019508973,24,60,55,27
0.003041376,2.6906474820143886,13.399999618530273,72,25,8,FiniteSteps123,43,87,8,7,trackB8,215,374,215,8,1,4.111844,MaxSatDddLadderScl,0.00025967,ok,0.003297707,5,9,68,8
0.003043296,3.3959390862944163,13.571428298950195,150,25,9,FiniteSteps123,44,55,9,11,trackB9,419,669,419,9,1,4.258777,MaxSatDddLadderScl,0.000403986,ok,0.003446482,7,27,17,9
0.0021955580000000002,1.320855614973262,12.857142448425293,126,25,8,FiniteSteps123,45,24,8,4,trackB10,53,247,53,8,1,2.9677860000000003,MaxSatDddLadderScl,2.5832e-05,ok,0.002220781,7,2,14,8
0.013545394999999998,3.4943396226415095,15.399999618530273,3202,25,31,FiniteSteps123,46,160,31,19,trackB11,1778,2778,1778,31,1,22.960479,MaxSatDddLadderScl,0.008683698,ok,0.022228298,25,70,57,31
0.006239422,3.1474358974358974,16.214284896850586,970,25,16,FiniteSteps123,47,95,16,18,trackB12,879,1473,879,16,1,8.39799,MaxSatDddLadderScl,0.001501668,ok,0.007739916,14,47,30,16
0.032220518999999996,5.040225261464199,20.931034088134766,5915,33,37,FiniteSteps123,48,194,37,21,stationA1,4507,6265,4507,37,1,80.213838,MaxSatDddLadderScl,0.046961682,ok,0.079181149,29,109,46,37
0.026553715999999998,5.076923076923077,19.0,3735,33,40,FiniteSteps123,49,234,40,19,stationA2,3634,4950,3634,40,1,51.348478,MaxSatDddLadderScl,0.023709648,ok,0.050262343,25,104,88,40
0.012171107,3.6734972677595628,22.375,2061,33,19,FiniteSteps123,50,140,19,14,stationA3,1806,2689,1806,19,1,16.739978,MaxSatDddLadderScl,0.003829883,ok,0.016000227,16,54,65,19
0.006729681,2.6268115942028984,19.214284896850586,1175,33,17,FiniteSteps123,51,92,17,11,stationA4,832,1450,832,17,2,8.516198000000001,MaxSatDddLadderScl,0.00098628,ok,0.007715315,14,30,42,17
0.006516984,2.9831223628691985,19.25,876,33,16,FiniteSteps123,52,99,16,16,stationA5,873,1414,873,16,1,8.324151,MaxSatDddLadderScl,0.001120735,ok,0.007636464,12,35,46,16
0.0029789979999999996,1.6176470588235294,18.625,307,33,10,FiniteSteps123,53,51,10,5,stationA6,177,495,177,10,1,3.794832,MaxSatDddLadderScl,0.000103375,ok,0.003081562,8,4,35,10
