algorithm_time,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,internal_cost,intervals,iteration,lb,name,resource_constraints,sol_time,solver_name,solver_time,status,total_time,trains,travel_constraints,ub
0.054257218,19.88888888888889,4862,33,161,InfiniteSteps180,34,161.0,0,1,161.0,addstationA8,9724,86.578545224,BigM_CPLEX,86.51,ok,86.632802442,27,1074,161.0
0.036932918,20.05,2616,33,49,InfiniteSteps180,35,48.999999999993975,0,1,49.0,addstationA9,5232,0.480382375,BigM_CPLEX,0.44,ok,0.517315293,20,802,49.0
0.031022758,17.333333333333332,2022,25,30,InfiniteSteps180,36,29.99999999999996,0,1,30.0,addstationB1,4044,0.337011185,BigM_CPLEX,0.3,ok,0.368033943,18,624,30.0
0.017764792,12.857142857142858,126,25,53,InfiniteSteps180,37,52.99999999999992,0,1,53.0,addstationB10,252,0.026513825,BigM_CPLEX,0.01,ok,0.044278617000000006,7,180,53.0
0.040157902,15.4,3202,25,415,InfiniteSteps180,38,415.0,0,1,415.0,addstationB11,6404,1.778440195,BigM_CPLEX,1.73,ok,1.818598097,25,770,415.0
0.025324985,16.214285714285715,970,25,120,InfiniteSteps180,39,120.0,0,1,120.0,addstationB12,1940,0.169487816,BigM_CPLEX,0.14,ok,0.194812801,14,454,120.0
0.017301952,14.8,87,25,29,InfiniteSteps180,40,28.99999999999996,0,1,29.0,addstationB2,174,0.028679553,BigM_CPLEX,0.01,ok,0.045981505,5,148,29.0
0.015930174,16.8,136,20,6,InfiniteSteps180,41,6.0,0,1,6.0,addstationB3,272,0.033660663,BigM_CPLEX,0.02,ok,0.049590837,5,168,6.0
0.033782987,15.95,2246,25,355,InfiniteSteps180,42,355.0,0,1,355.0,addstationB4,4492,0.43746964,BigM_CPLEX,0.4,ok,0.471252627,20,638,355.0
0.016878713,17.8,136,25,10,InfiniteSteps180,43,10.0,0,1,10.0,addstationB5,272,0.033550879,BigM_CPLEX,0.02,ok,0.050429591999999995,5,178,10.0
0.019574174,15.2,93,25,5,InfiniteSteps180,44,4.999999999999959,0,1,5.0,addstationB6,186,0.028137138,BigM_CPLEX,0.01,ok,0.047711312,5,152,5.0
0.033203043,15.25,2865,25,339,InfiniteSteps180,45,339.0,0,1,339.0,addstationB7,5730,0.593947669,BigM_CPLEX,0.55,ok,0.6271507119999999,24,732,339.0
0.019192377,13.4,72,25,16,InfiniteSteps180,46,15.999999999999918,0,1,16.0,addstationB8,144,0.02435046,BigM_CPLEX,0.01,ok,0.043542837,5,134,16.0
0.015823738,13.571428571428571,150,25,70,InfiniteSteps180,47,70.0,0,1,70.0,addstationB9,300,0.040759984,BigM_CPLEX,0.02,ok,0.056583722,7,190,70.0
0.06088968,20.93103448275862,5915,33,60,InfiniteSteps180,48,59.999999999986656,0,1,60.0,addtrackA1,11830,0.756550717,BigM_CPLEX,0.68,ok,0.8174403969999999,29,1214,60.0
0.029272826,18.176470588235293,1632,33,33,InfiniteSteps180,49,33.0,0,1,33.0,addtrackA10,3264,0.156632567,BigM_CPLEX,0.12,ok,0.185905393,17,618,33.0
0.061447861,20.482758620689655,6144,33,107,InfiniteSteps180,50,107.0,0,1,81.483802128,addtrackA11,12288,120.093332116,BigM_CPLEX,120.01,ok,120.154779977,29,1188,107.0
0.063412236,21.714285714285715,6393,33,114,InfiniteSteps180,51,114.0,0,1,89.54272033,addtrackA12,12786,120.096368463,BigM_CPLEX,120.01,ok,120.15978069900001,28,1216,114.0
0.044929581,19.0,3735,33,48,InfiniteSteps180,52,47.99999999999999,0,1,48.0,addtrackA2,7470,0.761891674,BigM_CPLEX,0.71,ok,0.806821255,25,950,48.0
0.033263616,22.375,2061,33,18,InfiniteSteps180,53,18.0,0,1,18.0,addtrackA3,4122,0.272209898,BigM_CPLEX,0.24,ok,0.305473514,16,716,18.0
0.024648548,19.214285714285715,1175,33,18,InfiniteSteps180,54,17.99999999999999,0,1,18.0,addtrackA4,2350,0.125963761,BigM_CPLEX,0.1,ok,0.150612309,14,538,18.0
0.024357594,19.25,876,33,19,InfiniteSteps180,55,18.999999999999957,0,1,19.0,addtrackA5,1752,0.078677205,BigM_CPLEX,0.05,ok,0.103034799,12,462,19.0
0.023342745,18.625,307,33,11,InfiniteSteps180,56,10.999999999999918,0,1,11.0,addtrackA6,614,0.037139564,BigM_CPLEX,0.02,ok,0.060482309,8,298,11.0
