algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.021919152,2.1206757843925987,20.931034088134766,5915,33,5526,Continuous,0,266,5526,10,origA1,1317,2636,1317,36,1,31.414456,MaxSatDddLadderScl,0.008725553,ok,0.030643735,29,48,180,5526
0.015604830000000007,2.28,19.0,3735,33,5804,Continuous,1,240,5804,18,origA2,1143,2223,1143,117,1,78.763864,MaxSatDddLadderScl,0.062113017,ok,0.077717005,25,52,69,5804
0.008586471,1.7677595628415301,22.375,2061,33,1329,Continuous,2,133,1329,7,origA3,525,1294,525,27,1,10.07679,MaxSatDddLadderScl,0.000923762,ok,0.00950907,16,15,91,1329
0.005861738,1.9293478260869565,19.214284896850586,1175,33,2706,Continuous,3,98,2706,8,origA4,478,1065,478,25,1,6.9083879999999995,MaxSatDddLadderScl,0.000507059,ok,0.006368336,14,13,60,2706
0.0054220349999999995,1.9683544303797469,19.25,876,33,2634,Continuous,4,104,2634,8,origA5,434,933,434,15,1,6.671471,MaxSatDddLadderScl,0.000528988,ok,0.005949976,12,11,76,2634
0.0036817530000000003,1.738562091503268,18.625,307,33,2043,Continuous,5,93,2043,4,origA6,219,532,219,10,1,4.5759,MaxSatDddLadderScl,0.000229409,ok,0.003910445,8,2,79,2043
0.006179495,2.657142857142857,12.625,126,33,1918,Continuous,6,81,1918,9,origA7,332,558,332,12,1,8.251623,MaxSatDddLadderScl,0.00028262,ok,0.00646134,8,7,62,1918
0.08053519999999992,5.467391304347826,19.214284896850586,4877,33,,Continuous,7,784,22694,38,origA8,4470,6036,4470,651,1,121052.895069,MaxSatDddLadderScl,120.96712027,timeout,121.047654592,28,128,4,37305
0.012909105,3.097323600973236,20.049999237060547,2616,33,6178,Continuous,8,253,6178,11,origA9,1599,2546,1599,73,1,30.705821,MaxSatDddLadderScl,0.016980217,ok,0.029888663,20,67,111,6178
0.010497685000000001,3.209448818897638,18.176469802856445,1632,33,4746,Continuous,9,211,4746,13,origA10,1297,2038,1297,43,1,22.792682000000003,MaxSatDddLadderScl,0.011423201,ok,0.021920161,17,43,123,4746
0.029511571000000014,3.425409836065574,19.83333396911621,6162,33,3331,Continuous,10,316,3331,15,origA11,2667,4179,2667,182,1,571.525761,MaxSatDddLadderScl,0.540705351,ok,0.570215872,30,99,33,3331
0.07142487699999833,3.832797427652733,21.714284896850586,6393,33,4247,Continuous,11,654,4247,14,origA12,3212,4768,3212,453,1,33212.155742999996,MaxSatDddLadderScl,33.135998979,ok,33.207423112,28,105,94,4247
0.007167183999999999,1.250778816199377,17.33333396911621,2022,25,969,Continuous,12,92,969,4,origB1,153,803,153,6,1,8.289919999999999,MaxSatDddLadderScl,0.000201686,ok,0.007368131,18,3,83,969
0.00187533,1.5163398692810457,14.800000190734863,87,25,347,Continuous,13,52,347,4,origB2,72,232,72,4,1,2.435689,MaxSatDddLadderScl,5.1096e-05,ok,0.001925679,5,3,45,347
0.002127806,2.491329479768786,16.799999237060547,136,20,629,Continuous,14,85,629,6,origB3,244,431,244,10,1,2.854322,MaxSatDddLadderScl,0.000217212,ok,0.002342808,5,6,69,629
0.007255497,2.5060790273556233,15.949999809265137,2246,25,53607,Continuous,15,130,53607,19,origB4,944,1649,944,21,1,10.846563999999999,MaxSatDddLadderScl,0.003032583,ok,0.010287436,20,47,60,53607
0.004631269,1.7978142076502732,17.799999237060547,136,25,288,Continuous,16,104,288,4,origB5,139,329,139,4,1,6.09392,MaxSatDddLadderScl,0.00016565,ok,0.004794303,5,3,97,288
0.001638839,1.3184713375796178,15.199999809265137,93,25,176,Continuous,17,41,176,3,origB6,47,207,47,3,1,2.184037,MaxSatDddLadderScl,3.0176e-05,ok,0.001667147,5,1,37,176
0.022930641999999946,3.4484126984126986,15.25,2865,25,65828,Continuous,18,463,65828,34,origB7,1928,2607,1928,341,1,2536.9452539999997,MaxSatDddLadderScl,2.509935987,ok,2.532865902,24,89,31,65828
0.001819444,1.2877697841726619,13.399999618530273,72,25,676,Continuous,19,43,676,2,origB8,39,179,39,5,1,2.353996,MaxSatDddLadderScl,3.0572e-05,ok,0.001847674,5,0,38,676
0.0029098400000000003,3.081218274111675,13.571428298950195,150,25,5967,Continuous,20,112,5967,11,origB9,386,607,386,19,1,4.182698,MaxSatDddLadderScl,0.000659417,ok,0.00356849,7,12,79,5967
0.002525908,2.763157894736842,11.375,130,25,5747,Continuous,21,84,5747,8,origB10,308,525,308,17,1,3.4114660000000003,MaxSatDddLadderScl,0.0003368,ok,0.002861997,8,11,54,5747
0.07564426399999036,4.730817610062893,15.399999618530273,3202,25,,Continuous,22,864,75463,52,origB11,2986,3761,2986,659,1,120043.394648,MaxSatDddLadderScl,119.96221599,timeout,120.037859463,25,175,28,82885
0.003670244,1.6816239316239316,16.214284896850586,970,25,918,Continuous,23,54,918,8,origB12,281,787,281,6,1,4.369552,MaxSatDddLadderScl,0.000145876,ok,0.003814435,14,19,29,918
0.03509677900000002,4.6122284794851165,20.931034088134766,5915,33,9621,Continuous,24,265,9621,21,trackA1,4068,5733,4068,93,2,184.27011900000002,MaxSatDddLadderScl,0.147672595,ok,0.182768779,29,103,66,9621
0.039621483999999985,4.4051282051282055,19.0,3735,33,6859,Continuous,25,439,6859,19,trackA2,3021,4295,3021,241,2,2811.33048,MaxSatDddLadderScl,2.770051908,ok,2.80967238,25,86,109,6859
0.016160804,3.6325136612021858,22.375,2061,33,2077,Continuous,26,260,2077,13,trackA3,1771,2659,1771,81,1,91.561652,MaxSatDddLadderScl,0.074536464,ok,0.090696606,16,58,119,2077
