algorithm_time,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,internal_cost,intervals,iteration,lb,name,resource_constraints,sol_time,solver_name,solver_time,status,total_time,trains,travel_constraints,ub
1.083633584,17.333333333333332,2022,25,,FiniteSteps123,36,,57887,1,,addstationB1,312454,0.020673731,TI_CPLEX,0.020673731,no_solution,1.104307315,18,55073,
0.259601449,12.857142857142858,126,25,,FiniteSteps123,37,,16915,1,,addstationB10,53974,0.012753966,TI_CPLEX,0.012753966,no_solution,0.272355415,7,15949,
1.441795812,15.4,3202,25,,FiniteSteps123,38,,71761,1,,addstationB11,573678,0.013998072,TI_CPLEX,0.013998072,no_solution,1.455793884,25,68010,
0.857115157,16.214285714285715,970,25,,FiniteSteps123,39,,42218,1,0.0,addstationB12,420378,3.008061962,TI_CPLEX,2.49,no_solution,3.865177119,14,40106,
0.255339834,14.8,87,25,,FiniteSteps123,40,,13890,1,,addstationB2,89448,0.014087216,TI_CPLEX,0.014087216,no_solution,0.26942705,5,13153,
0.2570025,16.8,136,20,,FiniteSteps123,41,,15680,1,,addstationB3,88648,0.013088447,TI_CPLEX,0.013088447,no_solution,0.270090947,5,14909,
1.183436687,15.95,2246,25,,FiniteSteps123,42,,59379,1,,addstationB4,414178,0.013741783,TI_CPLEX,0.013741783,no_solution,1.1971784699999999,20,56319,
0.350210289,17.8,136,25,10,FiniteSteps123,43,10.0,16584,1,8.0000032166,addstationB5,147590,120.598140983,TI_CPLEX,120.03,ok,120.948351272,5,15794,10.0
0.231594156,15.2,93,25,5,FiniteSteps123,44,6.0,14221,1,4.0000000021,addstationB6,53340,120.305468269,TI_CPLEX,120.02,ok,120.537062425,5,13479,6.0
1.45968884,15.25,2865,25,,FiniteSteps123,45,,68226,1,,addstationB7,580804,0.022384182,TI_CPLEX,0.022384182,no_solution,1.482073022,24,64635,
0.222854483,13.4,72,25,,FiniteSteps123,46,,12557,1,0.0,addstationB8,62062,0.61776532,TI_CPLEX,0.5,no_solution,0.8406198029999999,5,11851,
0.33640803,13.571428571428571,150,25,,FiniteSteps123,47,,17824,1,,addstationB9,129190,0.016991867,TI_CPLEX,0.016991867,no_solution,0.353399897,7,16835,
2.242758406,20.93103448275862,5915,33,,FiniteSteps123,48,,111959,1,3.0,addtrackA1,828196,121.299983346,TI_CPLEX,120.06,no_solution,123.54274175200001,29,106049,
1.06037257,18.176470588235293,1632,33,22,FiniteSteps123,49,29.0,57259,1,23.000000375,addtrackA10,318950,121.561888552,TI_CPLEX,120.08,ok,122.622261122,17,54243,29.0
2.819936904,20.482758620689655,6144,33,,FiniteSteps123,50,,109714,1,0.0,addtrackA11,1287446,9.260176158,TI_CPLEX,7.79,no_solution,12.080113062,29,104182,
2.736740794,21.714285714285715,6393,33,,FiniteSteps123,51,,112127,1,0.0,addtrackA12,1348660,9.496370239,TI_CPLEX,8.0,no_solution,12.233111033,28,106710,
1.776438128,19.0,3735,33,,FiniteSteps123,52,,87825,1,9.0,addtrackA2,645364,121.065914792,TI_CPLEX,120.09,no_solution,122.84235292,25,83193,
1.177173964,22.375,2061,33,,FiniteSteps123,53,,65974,1,16.000000097,addtrackA3,363056,120.776858577,TI_CPLEX,120.1,no_solution,121.954032541,16,62699,
0.888157421,19.214285714285715,1175,33,,FiniteSteps123,54,,49722,1,16.000000081,addtrackA4,242012,120.664059461,TI_CPLEX,120.19,no_solution,121.552216882,14,47156,
0.762391935,19.25,876,33,,FiniteSteps123,55,,42727,1,15.000000013,addtrackA5,222750,120.455642104,TI_CPLEX,120.05,no_solution,121.218034039,12,40576,
0.452977673,18.625,307,33,9,FiniteSteps123,56,10.0,27710,1,6.0000000142,addtrackA6,112972,120.603320388,TI_CPLEX,120.02,ok,121.056298061,8,26236,10.0
0.306113963,12.625,126,33,8,FiniteSteps123,57,8.0,18927,1,5.0000002516,addtrackA7,89176,120.473661106,TI_CPLEX,120.05,ok,120.779775069,8,17600,8.0
2.293135867,19.88888888888889,4862,33,,FiniteSteps123,58,,99236,1,0.0,addtrackA8,1039680,7.945894699,TI_CPLEX,6.71,no_solution,10.239030566,27,94309,
1.475655197,20.05,2616,33,,FiniteSteps123,59,,74118,1,30.0,addtrackA9,544618,120.92790518,TI_CPLEX,120.14,no_solution,122.40356037699999,20,70347,
1.059478666,17.333333333333332,2022,25,,FiniteSteps123,60,,57888,1,17.000000001,addtrackB1,292520,120.676080784,TI_CPLEX,120.12,no_solution,121.73555945000001,18,54749,
0.264382912,12.857142857142858,126,25,8,FiniteSteps123,61,7.0,16905,1,7.0,addtrackB10,47642,15.45920495,TI_CPLEX,15.16,ok,15.723587862,7,15910,7.0
1.445081892,15.4,3202,25,,FiniteSteps123,62,,71737,1,23.004050047,addtrackB11,567388,120.874599293,TI_CPLEX,120.09,no_solution,122.31968118500001,25,67635,
0.804966977,16.214285714285715,970,25,,FiniteSteps123,63,,42218,1,0.0,addtrackB12,322140,2.666014879,TI_CPLEX,2.23,no_solution,3.470981856,14,39990,
0.238793179,14.8,87,25,,FiniteSteps123,64,,13892,1,0.0,addtrackB2,101582,0.73231304,TI_CPLEX,0.6,no_solution,0.9711062189999999,5,13107,
0.256273671,16.8,136,20,6,FiniteSteps123,65,6.0,15688,1,2.0000000312,addtrackB3,104070,120.479045105,TI_CPLEX,120.05,ok,120.735318776,5,14640,6.0
1.152306671,15.95,2246,25,,FiniteSteps123,66,,59350,1,17.005698059,addtrackB4,409904,120.671866561,TI_CPLEX,120.05,no_solution,121.824173232,20,55957,
0.314021876,17.8,136,25,9,FiniteSteps123,67,9.0,16584,1,9.0,addtrackB5,120330,10.895468655,TI_CPLEX,10.41,ok,11.209490531,5,15739,9.0
0.242503402,15.2,93,25,2,FiniteSteps123,68,3.0,14227,1,3.0,addtrackB6,62912,13.004146108,TI_CPLEX,12.67,ok,13.246649510000001,5,13433,3.0
1.473763491,15.25,2865,25,,FiniteSteps123,69,,68195,1,22.004048585,addtrackB7,568986,120.86497781,TI_CPLEX,120.09,no_solution,122.338741301,24,64271,
0.230247823,13.4,72,25,10,FiniteSteps123,70,10.0,12577,1,10.0,addtrackB8,81816,2.368275792,TI_CPLEX,2.04,ok,2.598523615,5,11836,10.0
0.299741495,13.571428571428571,150,25,13,FiniteSteps123,71,17.0,17812,1,8.0000004162,addtrackB9,129448,120.557087494,TI_CPLEX,120.03,ok,120.85682898900001,7,16804,17.0
