algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.014969976,3.0718954248366015,14.800000190734863,87,25,4404,Continuous,,,37,91,4404,10,trackB2,17,470,255,91,1,30.179512,SatDddSclTotalizer,0.013680754,ok,26.060236,6.006114,28.096429,28.096429,0.028650412,5,12,64,4404,1
0.006798914999999999,3.566473988439306,16.799999237060547,136,20,596,Continuous,,,38,74,596,14,trackB3,32,617,322,74,1,13.432214,SatDddSclTotalizer,0.006010727,ok,11.157857,6.4467609999999995,11.618135,11.618135,0.012809346,5,19,44,596,1
28.183871716999988,8.5,15.949999809265137,2246,25,,Continuous,,,39,266,59422,49,trackB4,385,5593,3636,266,2,121280.15056200001,SatDddSclTotalizer,92.140525534,timeout,56518.077403,14.212255,,,120.324395945,20,148,110,61451,1
0.02462326699999999,3.814207650273224,17.799999237060547,136,25,1662,Continuous,,,40,116,1662,12,trackB5,43,698,363,116,1,72.97923200000001,SatDddSclTotalizer,0.045642314,ok,61.432283999999996,3.7736110000000003,69.699075,69.699075,0.070265271,5,25,77,1662,1
0.002272702,1.7261146496815287,15.199999809265137,93,25,209,Continuous,,,41,52,209,4,trackB6,4,271,98,52,1,5.807162,SatDddSclTotalizer,0.00313167,ok,3.219303,2.863078,4.91685,4.91685,0.005404052,5,1,41,209,1
,,15.25,2865,25,,Continuous,,,42,,,,trackB7,,,,,,48269.644297,SatDddSclTotalizer,,oom,,,,,,24,,,,
0.02932071,3.5755395683453237,13.399999618530273,72,25,1906,Continuous,,,43,155,1906,12,trackB8,22,497,280,155,2,101.17716,SatDddSclTotalizer,0.069145707,ok,95.531745,4.299303,97.446381,97.446381,0.098466072,5,13,128,1906,1
3.760062722,11.106598984771574,13.571428298950195,150,25,8593,Continuous,,,44,233,8593,47,trackB9,237,2188,1228,233,8,10076.856131999999,SatDddSclTotalizer,6.211816986,ok,9944.711771,12.974632999999999,9970.388573999999,9970.388573999999,9.971879395,7,107,106,8593,1
0.005532085000000001,1.6096256684491979,12.857142448425293,126,25,6912,Continuous,,,45,58,6912,3,trackB10,5,301,94,58,1,11.498201,SatDddSclTotalizer,0.005252013,ok,8.521410999999999,3.58427,9.807616999999999,9.807616999999999,0.010783795,7,2,42,6912,1
,,15.399999618530273,3202,25,,Continuous,,,46,,,,trackB11,,,,,,56376.772456,SatDddSclTotalizer,,oom,,,,,,25,,,,
37.24889385600001,7.061965811965812,16.214284896850586,970,25,,Continuous,,,47,246,15172,47,trackB12,349,3305,1750,246,1,121015.549811,SatDddSclTotalizer,83.234636626,timeout,116721.682567,10.042088,,,120.483530205,14,127,108,15182,1
,,,,,,cont,124,external_timeout,48,,,,stationA1,,,,,,150193,sat_ddd_scl_totalizer,,external_timeout,,,,,150.193,,,,,
20.158330484999993,9.791794871794872,19.0,3735,33,,Continuous,,,49,253,5594,47,stationA2,733,9547,6101,253,1,144785.168927,SatDddSclTotalizer,124.346809278,timeout,45634.64823399999,34.741248,,,144.505139475,25,172,77,11188,1
1.7365003749999985,8.793715846994536,22.375,2061,33,3681,Continuous,,,50,632,3681,32,stationA3,309,6437,4674,632,2,34312.631234,SatDddSclTotalizer,32.499287887,ok,34055.382774000005,19.662999,34234.403483,34234.403483,34.235787975,16,174,444,3681,1
0.13240145300000006,4.416666666666667,19.214284896850586,1175,33,3122,Continuous,,,51,199,3122,23,stationA4,98,2438,1552,199,1,640.2678910000001,SatDddSclTotalizer,0.497171221,ok,590.045573,9.294493,628.4093379999999,628.4093379999999,0.629572303,14,68,118,3122,1
0.6850324139999997,5.251054852320675,19.25,876,33,3306,Continuous,,,52,252,3306,20,stationA5,97,2489,1666,252,1,2996.2840659999997,SatDddSclTotalizer,2.28742772,ok,1812.2180939999998,14.405077,2970.725501,2970.725501,2.972459819,12,57,182,3306,1
0.018541579000000002,2.0588235294117645,18.625,307,33,2149,Continuous,,,53,127,2149,7,stationA6,19,630,254,127,4,43.719277,SatDddSclTotalizer,0.023823116,ok,40.375816,5.875832999999999,41.830658,41.830658,0.042364405,8,7,104,2149,1
0.025174854000000003,3.238095238095238,12.625,126,33,1762,Continuous,,,54,153,1762,10,stationA7,16,680,412,153,1,73.158194,SatDddSclTotalizer,0.045453469,ok,65.14347500000001,5.488219,67.115815,67.115815,0.070627934,8,10,130,1762,1
,,19.88888931274414,4862,33,,Continuous,,,55,,,,stationA8,,,,,,63170.41471600001,SatDddSclTotalizer,,oom,,,,,,27,,,,
5.227564681999979,8.506082725060827,20.049999237060547,2616,33,,Continuous,,,56,318,6224,37,stationA9,401,6992,4807,318,1,136022.817473,SatDddSclTotalizer,130.623062728,timeout,22126.216086,16.653785,,,135.850626863,20,157,157,9100,1
2.004664537,6.811023622047244,18.176469802856445,1632,33,6565,Continuous,,,57,434,6565,41,stationA10,267,4325,2844,433,2,18541.770920000003,SatDddSclTotalizer,16.456518797,ok,18459.852222999998,12.089433,18459.852222999998,17988.079841000002,18.461183016,17,147,273,6565,1
,,20.482759475708008,6144,33,,Continuous,,,58,,,,stationA11,,,,,,70406.926009,SatDddSclTotalizer,,oom,,,,,,29,,,,
,,21.714284896850586,6393,33,,Continuous,,,59,,,,stationA12,,,,,,79891.69634,SatDddSclTotalizer,,oom,,,,,,28,,,,
0.8965591209999992,6.38785046728972,17.33333396911621,2022,25,4246,Continuous,,,60,278,4246,29,stationB1,193,4101,2782,278,1,27884.185397,SatDddSclTotalizer,26.949056242,ok,19248.50494,16.174575,27844.333209999997,27844.333209999997,27.84561507,18,103,161,4246,1
