algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.0038783129999999996,2.133986928104575,18.625,307,33,11,InfiniteSteps180,29,112,11,9,trackA6,328,653,328,11,1,5.074063,MaxSatDddLadderScl,0.000506101,ok,0.004383659,8,10,89,11
0.002649559,2.1523809523809523,12.625,126,33,10,InfiniteSteps180,30,61,10,6,trackA7,225,452,225,10,1,3.4550319999999997,MaxSatDddLadderScl,0.000211995,ok,0.002860614,8,6,45,10
0.07749559699999864,17.32334241598547,19.88888931274414,4862,33,146,InfiniteSteps180,31,359,146,100,trackA8,16086,19073,16086,73,1,8700.381592,MaxSatDddLadderScl,8.621080961,ok,8.698575813,27,269,15,146
0.017601969999999998,4.484184914841849,20.049999237060547,2616,33,43,InfiniteSteps180,32,219,43,21,trackA9,2620,3686,2620,43,1,35.183153000000004,MaxSatDddLadderScl,0.016707532,ok,0.034308806,20,95,79,43
0.008870765,2.574803149606299,18.176469802856445,1632,33,33,InfiniteSteps180,33,123,33,13,trackA10,908,1635,908,19,2,11.791497999999999,MaxSatDddLadderScl,0.002308776,ok,0.011178772,17,28,73,33
0.0831098839999953,22.20213640098603,20.482759475708008,6144,33,,InfiniteSteps180,34,327,97,191,trackA11,22753,27020,22753,97,1,123493.87068,MaxSatDddLadderScl,123.407897356,timeout,123.49100649,29,228,0,428
0.06896807300000773,19.221061093247588,21.714284896850586,6393,33,,InfiniteSteps180,35,284,102,207,trackA12,19758,23911,19758,102,1,122531.22028,MaxSatDddLadderScl,122.460017473,timeout,122.52898445,28,181,0,575
0.007987606000000001,2.8816199376947043,17.33333396911621,2022,25,14,InfiniteSteps180,36,104,14,15,trackB1,1113,1850,1113,14,1,12.137157,MaxSatDddLadderScl,0.003257076,ok,0.011244054,18,43,45,14
0.0022742780000000002,1.973856209150327,14.800000190734863,87,25,26,InfiniteSteps180,37,62,26,7,trackB2,132,302,132,9,2,2.96582,MaxSatDddLadderScl,0.000170788,ok,0.002443334,5,5,45,26
0.002484492,2.653179190751445,16.799999237060547,136,20,4,InfiniteSteps180,38,57,4,8,trackB3,253,459,253,4,1,3.298222,MaxSatDddLadderScl,0.000221161,ok,0.002704908,5,14,39,4
0.012562738999999996,4.689969604863222,15.949999809265137,2246,25,341,InfiniteSteps180,39,169,341,31,trackB4,2159,3086,2159,22,1,37.016424,MaxSatDddLadderScl,0.023545702,ok,0.03610758,20,92,53,341
0.002958412,3.92896174863388,17.799999237060547,136,25,11,InfiniteSteps180,40,94,11,10,trackB5,482,719,482,11,2,4.274809,MaxSatDddLadderScl,0.00075143,ok,0.003708981,5,30,50,11
