algorithm_time,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,internal_cost,intervals,iteration,lb,name,resource_constraints,sol_time,solver_name,solver_time,status,total_time,trains,travel_constraints,ub
0.019060402,17.333333333333332,2022,25,4,FiniteSteps123,12,4.0,642,1,4.0,origB1,2022,0.152069318,CP_CPLEX,0.04,ok,0.17112972,18,624,4.0
0.025032595,11.375,130,25,10,FiniteSteps123,13,10.0,190,1,10.0,origB10,130,0.061067735,CP_CPLEX,0.01,ok,0.08610033,8,182,10.0
0.01656004,15.4,3202,25,23,FiniteSteps123,14,23.0,795,1,23.0,origB11,3202,0.209926114,CP_CPLEX,0.08,ok,0.226486154,25,770,23.0
0.018675499,16.214285714285715,970,25,6,FiniteSteps123,15,6.0,468,1,6.0,origB12,970,0.095981581,CP_CPLEX,0.02,ok,0.11465708,14,454,6.0
0.017042892,14.8,87,25,5,FiniteSteps123,16,5.0,153,1,5.0,origB2,87,0.04397819,CP_CPLEX,0.01,ok,0.061021082000000004,5,148,5.0
0.014356798,16.8,136,20,5,FiniteSteps123,17,5.0,173,1,5.0,origB3,136,0.052447144,CP_CPLEX,0.02,ok,0.066803942,5,168,5.0
0.018588329,15.95,2246,25,16,FiniteSteps123,18,16.0,658,1,16.0,origB4,2246,0.130016683,CP_CPLEX,0.04,ok,0.14860501199999998,20,638,16.0
0.018426585,17.8,136,25,2,FiniteSteps123,19,2.0,183,1,2.0,origB5,136,0.05179048,CP_CPLEX,0.01,ok,0.070217065,5,178,2.0
0.017695505,15.2,93,25,2,FiniteSteps123,20,2.0,157,1,2.0,origB6,93,0.047676817,CP_CPLEX,0.01,ok,0.06537232200000001,5,152,2.0
0.017973117,15.25,2865,25,25,FiniteSteps123,21,25.0,756,1,24.0,origB7,2865,120.120518645,CP_CPLEX,120.0,ok,120.138491762,24,732,25.0
0.01777318,13.4,72,25,6,FiniteSteps123,22,6.0,139,1,6.0,origB8,72,0.045641798,CP_CPLEX,0.02,ok,0.063414978,5,134,6.0
0.01874901,13.571428571428571,150,25,7,FiniteSteps123,23,7.0,197,1,7.0,origB9,150,0.060256212,CP_CPLEX,0.02,ok,0.079005222,7,190,7.0
0.019182306,20.93103448275862,5915,33,37,FiniteSteps123,24,37.0,1243,1,11.0,addstationA1,5915,120.191539739,CP_CPLEX,120.01,ok,120.21072204500001,29,1214,37.0
0.019432346,18.176470588235293,1632,33,21,FiniteSteps123,25,21.0,635,1,19.0,addstationA10,1632,120.091290257,CP_CPLEX,120.0,ok,120.110722603,17,618,21.0
0.020083704,20.482758620689655,6144,33,41,FiniteSteps123,26,41.0,1217,1,10.0,addstationA11,6144,120.170551631,CP_CPLEX,120.02,ok,120.190635335,29,1188,41.0
0.019811291,21.714285714285715,6393,33,44,FiniteSteps123,27,44.0,1244,1,14.0,addstationA12,6393,120.230258505,CP_CPLEX,120.04,ok,120.25006979599999,28,1216,44.0
0.017749142,19.0,3735,33,40,FiniteSteps123,28,40.0,975,1,25.0,addstationA2,3735,120.168159807,CP_CPLEX,120.02,ok,120.185908949,25,950,40.0
0.021010326,22.375,2061,33,19,FiniteSteps123,29,19.0,732,1,9.0,addstationA3,2061,120.149932988,CP_CPLEX,120.05,ok,120.170943314,16,716,19.0
0.022009383,19.214285714285715,1175,33,17,FiniteSteps123,30,17.0,552,1,14.0,addstationA4,1175,120.089830726,CP_CPLEX,120.01,ok,120.111840109,14,538,17.0
0.020291443,19.25,876,33,16,FiniteSteps123,31,16.0,474,1,13.0,addstationA5,876,120.084265401,CP_CPLEX,120.0,ok,120.104556844,12,462,16.0
0.017656748,18.625,307,33,10,FiniteSteps123,32,10.0,306,1,10.0,addstationA6,307,0.077231206,CP_CPLEX,0.03,ok,0.094887954,8,298,10.0
0.019470282,12.625,126,33,12,FiniteSteps123,33,12.0,210,1,11.0,addstationA7,126,120.05335867,CP_CPLEX,120.0,ok,120.072828952,8,202,12.0
0.019678003,19.88888888888889,4862,33,43,FiniteSteps123,34,43.0,1101,1,19.0,addstationA8,4862,120.178131722,CP_CPLEX,120.01,ok,120.197809725,27,1074,43.0
0.017456203,20.05,2616,33,27,FiniteSteps123,35,27.0,822,1,21.0,addstationA9,2616,120.136945069,CP_CPLEX,120.01,ok,120.154401272,20,802,27.0
0.020983471,17.333333333333332,2022,25,19,FiniteSteps123,36,19.0,642,1,7.0,addstationB1,2022,120.12471419,CP_CPLEX,120.03,ok,120.145697661,18,624,19.0
0.019356648,12.857142857142858,126,25,11,FiniteSteps123,37,11.0,187,1,11.0,addstationB10,126,0.057215697,CP_CPLEX,0.01,ok,0.076572345,7,180,11.0
0.018999427,15.4,3202,25,44,FiniteSteps123,38,44.0,795,1,25.0,addstationB11,3202,120.126467173,CP_CPLEX,120.01,ok,120.14546659999999,25,770,44.0
0.02020698,16.214285714285715,970,25,19,FiniteSteps123,39,19.0,468,1,11.0,addstationB12,970,120.09388,CP_CPLEX,120.01,ok,120.11408698,14,454,19.0
0.018933968,14.8,87,25,7,FiniteSteps123,40,7.0,153,1,5.0,addstationB2,87,120.057821735,CP_CPLEX,120.02,ok,120.076755703,5,148,7.0
0.021851895,16.8,136,20,5,FiniteSteps123,41,5.0,173,1,5.0,addstationB3,136,0.056526999,CP_CPLEX,0.02,ok,0.078378894,5,168,5.0
0.019791872,15.95,2246,25,31,FiniteSteps123,42,31.0,658,1,18.0,addstationB4,2246,120.113449852,CP_CPLEX,120.02,ok,120.133241724,20,638,31.0
0.019099497,17.8,136,25,6,FiniteSteps123,43,6.0,183,1,4.0,addstationB5,136,120.03678959,CP_CPLEX,120.0,ok,120.055889087,5,178,6.0
0.019173775,15.2,93,25,5,FiniteSteps123,44,5.0,157,1,5.0,addstationB6,93,0.049670319,CP_CPLEX,0.01,ok,0.068844094,5,152,5.0
0.01931976,15.25,2865,25,40,FiniteSteps123,45,40.0,756,1,25.0,addstationB7,2865,120.127018742,CP_CPLEX,120.01,ok,120.146338502,24,732,40.0
0.022855514,13.4,72,25,10,FiniteSteps123,46,10.0,139,1,9.0,addstationB8,72,120.030011436,CP_CPLEX,120.0,ok,120.05286695,5,134,10.0
0.020878147,13.571428571428571,150,25,11,FiniteSteps123,47,11.0,197,1,10.0,addstationB9,150,120.048950668,CP_CPLEX,120.0,ok,120.06982881500001,7,190,11.0
