algorithm_time,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,internal_cost,intervals,iteration,lb,name,resource_constraints,sol_time,solver_name,solver_time,status,total_time,trains,travel_constraints,ub
0.25493622,12.857142857142858,126,25,,Continuous,37,,16915,1,,addstationB10,53974,0.013947915,TI_CPLEX,0.013947915,no_solution,0.26888413499999997,7,15949,
1.403348032,15.4,3202,25,,Continuous,38,,71761,1,,addstationB11,573678,0.01401025,TI_CPLEX,0.01401025,no_solution,1.417358282,25,68010,
0.828631076,16.214285714285715,970,25,,Continuous,39,,42218,1,0.0,addstationB12,420378,2.966227871,TI_CPLEX,2.48,no_solution,3.794858947,14,40106,
0.250605389,14.8,87,25,,Continuous,40,,13890,1,,addstationB2,89448,0.018635376,TI_CPLEX,0.018635376,no_solution,0.269240765,5,13153,
0.268071214,16.8,136,20,,Continuous,41,,15680,1,,addstationB3,88648,0.014248024,TI_CPLEX,0.014248024,no_solution,0.28231923800000003,5,14909,
1.182206495,15.95,2246,25,,Continuous,42,,59379,1,,addstationB4,414178,0.01283133,TI_CPLEX,0.01283133,no_solution,1.195037825,20,56319,
0.327189473,17.8,136,25,1712,Continuous,43,1762.9999999631934,16584,1,1763.0,addstationB5,147590,87.313590161,TI_CPLEX,86.77,ok,87.640779634,5,15794,1763.0
0.248704657,15.2,93,25,506,Continuous,44,573.0,14221,1,182.00000002,addstationB6,53340,120.338260474,TI_CPLEX,120.04,ok,120.586965131,5,13479,573.0
1.411202143,15.25,2865,25,,Continuous,45,,68226,1,,addstationB7,580804,0.022180165,TI_CPLEX,0.022180165,no_solution,1.4333823079999999,24,64635,
0.219388981,13.4,72,25,,Continuous,46,,12557,1,0.0,addstationB8,62062,0.615114998,TI_CPLEX,0.5,no_solution,0.8345039790000001,5,11851,
0.333717098,13.571428571428571,150,25,,Continuous,47,,17824,1,,addstationB9,129190,0.013724657,TI_CPLEX,0.013724657,no_solution,0.34744175499999996,7,16835,
2.166138378,20.93103448275862,5915,33,,Continuous,48,,111959,1,0.0,addtrackA1,828196,121.571015631,TI_CPLEX,120.36,no_solution,123.737154009,29,106049,
1.047479898,18.176470588235293,1632,33,,Continuous,49,,57259,1,4227.2191948,addtrackA10,318950,120.636417542,TI_CPLEX,120.07,no_solution,121.68389744000001,17,54243,
2.648712533,20.482758620689655,6144,33,,Continuous,50,,109714,1,0.0,addtrackA11,1287446,9.233319461,TI_CPLEX,7.74,no_solution,11.882031994,29,104182,
2.625772954,21.714285714285715,6393,33,,Continuous,51,,112127,1,0.0,addtrackA12,1348660,9.401576403,TI_CPLEX,7.96,no_solution,12.027349357,28,106710,
1.733586448,19.0,3735,33,,Continuous,52,,87825,1,0.0,addtrackA2,645364,121.092866893,TI_CPLEX,120.14,no_solution,122.82645334099999,25,83193,
1.182188421,22.375,2061,33,,Continuous,53,,65974,1,935.00000004,addtrackA3,363056,120.734980667,TI_CPLEX,120.08,no_solution,121.91716908800001,16,62699,
0.859536067,19.214285714285715,1175,33,,Continuous,54,,49722,1,1643.0,addtrackA4,242012,120.528182264,TI_CPLEX,120.07,no_solution,121.38771833099999,14,47156,
