algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.020739091,1.5253419147224456,20.931034088134766,5915,33,11,FiniteSteps123,0,127,11,7,origA1,601,1896,601,11,1,22.894916000000002,MaxSatDddLadderRC2,0.001566801,ok,0.022305081,29,24,90,11
0.012432002000000001,1.6205128205128205,19.0,3735,33,25,FiniteSteps123,1,114,25,7,origA2,541,1580,541,25,1,13.405413,MaxSatDddLadderRC2,0.000885018,ok,0.013316378,25,23,64,25
0.0077513109999999994,1.7431693989071038,22.375,2061,33,10,FiniteSteps123,2,91,10,8,origA3,509,1276,509,10,1,8.393441999999999,MaxSatDddLadderRC2,0.000589768,ok,0.008340324,16,15,64,10
0.007987376999999999,1.9655797101449275,19.214284896850586,1175,33,17,FiniteSteps123,3,150,17,6,origA4,496,1085,496,17,1,9.136506,MaxSatDddLadderRC2,0.001091193,ok,0.009077863,14,15,116,17
0.004911709,1.729957805907173,19.25,876,33,15,FiniteSteps123,4,118,15,5,origA5,321,820,321,15,1,5.483091,MaxSatDddLadderRC2,0.000541209,ok,0.005452386,12,10,91,15
0.002867756,1.6993464052287581,18.625,307,33,10,FiniteSteps123,5,93,10,4,origA6,204,520,204,10,1,3.2536129999999996,MaxSatDddLadderRC2,0.000352181,ok,0.003219398,8,3,78,10
0.001791886,1.8952380952380952,12.625,126,33,10,FiniteSteps123,6,55,10,6,origA7,173,398,173,10,1,1.998732,MaxSatDddLadderRC2,0.00017475,ok,0.001966118,8,5,38,10
0.037414354999999996,3.6467391304347827,19.214284896850586,4877,33,31,FiniteSteps123,7,276,31,19,origA8,2563,4026,2563,31,1,51.397125,MaxSatDddLadderRC2,0.01379404,ok,0.05120768,28,75,168,31
0.010393956999999999,2.2506082725060828,20.049999237060547,2616,33,18,FiniteSteps123,8,131,18,10,origA9,918,1850,918,18,1,11.935099,MaxSatDddLadderRC2,0.001475758,ok,0.011869025,20,44,67,18
0.008149915,2.100787401574803,18.176469802856445,1632,33,17,FiniteSteps123,9,124,17,10,origA10,633,1334,633,17,1,9.466396,MaxSatDddLadderRC2,0.001235218,ok,0.00938438,17,24,81,17
0.02132225,2.4040983606557376,19.83333396911621,6162,33,23,FiniteSteps123,10,124,23,9,origA11,1529,2933,1529,23,1,26.581311,MaxSatDddLadderRC2,0.005130211,ok,0.026451949,30,58,41,23
0.028449561999999998,2.619774919614148,21.714284896850586,6393,33,24,FiniteSteps123,11,165,24,9,origA12,1814,3259,1814,24,1,39.655719999999995,MaxSatDddLadderRC2,0.011062885,ok,0.039511922,28,69,70,24
0.003897497,1.1199376947040498,17.33333396911621,2022,25,4,FiniteSteps123,12,39,4,4,origB1,70,719,70,4,1,4.002116,MaxSatDddLadderRC2,6.3562e-05,ok,0.003960426,18,2,31,4
0.000888674,1.5163398692810457,14.800000190734863,87,25,5,FiniteSteps123,13,53,5,4,origB2,71,232,71,5,1,0.963507,MaxSatDddLadderRC2,6.2014e-05,ok,0.000950122,5,3,45,5
0.001192537,2.0,16.799999237060547,136,20,5,FiniteSteps123,14,50,5,6,origB3,160,346,160,5,1,1.352809,MaxSatDddLadderRC2,0.000136129,ok,0.001328,5,5,38,5
0.007259791,2.095744680851064,15.949999809265137,2246,25,16,FiniteSteps123,15,114,16,13,origB4,624,1379,624,16,1,9.227806999999999,MaxSatDddLadderRC2,0.001899329,ok,0.009158362,20,46,50,16
0.0016434239999999999,1.6010928961748634,17.799999237060547,136,25,2,FiniteSteps123,16,73,2,4,origB5,102,293,102,2,1,1.813488,MaxSatDddLadderRC2,0.000139152,ok,0.00178203,5,3,66,2
0.000293963,1.0127388535031847,15.199999809265137,93,25,2,FiniteSteps123,17,2,2,2,origB6,0,159,0,2,1,0.30507,MaxSatDddLadderRC2,2.514e-06,ok,0.000295896,5,0,0,2
0.008450807999999999,2.9616402116402116,15.25,2865,25,25,FiniteSteps123,18,94,25,18,origB7,1398,2239,1398,25,1,10.279103,MaxSatDddLadderRC2,0.001726204,ok,0.010176088,24,45,22,25
0.000335145,1.014388489208633,13.399999618530273,72,25,6,FiniteSteps123,19,6,6,2,origB8,0,141,0,6,1,0.365783,MaxSatDddLadderRC2,4.96e-06,ok,0.000339521,5,0,0,6
0.0024671840000000003,2.781725888324873,13.571428298950195,150,25,7,FiniteSteps123,20,96,7,8,origB9,326,548,326,7,1,2.925806,MaxSatDddLadderRC2,0.000429476,ok,0.00289613,7,9,78,7
0.001853717,2.663157894736842,11.375,130,25,10,FiniteSteps123,21,64,10,8,origB10,285,506,285,10,1,2.120391,MaxSatDddLadderRC2,0.000244568,ok,0.002097816,8,12,40,10
0.011283293,2.722012578616352,15.399999618530273,3202,25,23,FiniteSteps123,22,112,23,28,origB11,1270,2164,1270,23,1,15.097961999999999,MaxSatDddLadderRC2,0.003604427,ok,0.014886695,25,75,12,23
0.002999176,1.5576923076923077,16.214284896850586,970,25,6,FiniteSteps123,23,54,6,7,origB12,223,729,223,6,1,3.189783,MaxSatDddLadderRC2,0.000159946,ok,0.003158431,14,16,32,6
