algorithm_time,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,internal_cost,intervals,iteration,lb,name,resource_constraints,sol_time,solver_name,solver_time,status,total_time,trains,travel_constraints,ub
0.018349201,17.333333333333332,2022,25,4246,Continuous,36,4246.0,642,1,2240.997,addstationB1,2022,120.110534077,CP_CPLEX,120.02,ok,120.128883278,18,624,4246.0
0.019460382,12.857142857142858,126,25,8761,Continuous,37,8761.0,187,1,8761.0,addstationB10,126,0.055728804,CP_CPLEX,0.01,ok,0.07518918599999999,7,180,8761.0
0.019501682,15.4,3202,25,72973,Continuous,38,72973.0,795,1,70284.92,addstationB11,3202,120.125361335,CP_CPLEX,120.02,ok,120.14486301699999,25,770,72973.0
0.01968333,16.214285714285715,970,25,20933,Continuous,39,20933.0,468,1,17117.0,addstationB12,970,120.084170857,CP_CPLEX,120.0,ok,120.10385418700001,14,454,20933.0
0.018451126,14.8,87,25,4798,Continuous,40,4798.0,153,1,4798.0,addstationB2,87,0.051130528,CP_CPLEX,0.01,ok,0.069581654,5,148,4798.0
0.018284206,16.8,136,20,674,Continuous,41,674.0,173,1,674.0,addstationB3,136,0.049897441,CP_CPLEX,0.01,ok,0.068181647,5,168,674.0
0.01805955,15.95,2246,25,62616,Continuous,42,62616.0,658,1,61125.93,addstationB4,2246,120.111846403,CP_CPLEX,120.01,ok,120.129905953,20,638,62616.0
0.019939208,17.8,136,25,1485,Continuous,43,1485.0,183,1,1485.0,addstationB5,136,0.223799586,CP_CPLEX,0.18,ok,0.24373879399999998,5,178,1485.0
0.018080872,15.2,93,25,461,Continuous,44,461.0,157,1,461.0,addstationB6,93,0.046093015,CP_CPLEX,0.02,ok,0.064173887,5,152,461.0
0.018352771,15.25,2865,25,59333,Continuous,45,59333.0,756,1,56684.94,addstationB7,2865,120.1222358,CP_CPLEX,120.01,ok,120.140588571,24,732,59333.0
0.020242419,13.4,72,25,2300,Continuous,46,2300.0,139,1,2300.0,addstationB8,72,0.048982689,CP_CPLEX,0.02,ok,0.06922510800000001,5,134,2300.0
0.018816946,13.571428571428571,150,25,12006,Continuous,47,12006.0,197,1,12005.0,addstationB9,150,0.295092612,CP_CPLEX,0.25,ok,0.313909558,7,190,12006.0
0.021662245,20.93103448275862,5915,33,9621,Continuous,48,9621.0,1243,1,8045.0,addtrackA1,5915,120.188161174,CP_CPLEX,120.01,ok,120.209823419,29,1214,9621.0
0.020486865,18.176470588235293,1632,33,4812,Continuous,49,4812.0,635,1,4583.0,addtrackA10,1632,120.112779656,CP_CPLEX,120.0,ok,120.133266521,17,618,4812.0
0.020018304,20.482758620689655,6144,33,17262,Continuous,50,17262.0,1217,1,2946.0,addtrackA11,6144,120.183103617,CP_CPLEX,120.02,ok,120.203121921,29,1188,17262.0
0.020575756,21.714285714285715,6393,33,22580,Continuous,51,22580.0,1244,1,4157.0,addtrackA12,6393,120.188825972,CP_CPLEX,120.0,ok,120.209401728,28,1216,22580.0
0.020490854,19.0,3735,33,6859,Continuous,52,6859.0,975,1,5079.0,addtrackA2,3735,120.15711498,CP_CPLEX,120.01,ok,120.177605834,25,950,6859.0
0.01980249,22.375,2061,33,2077,Continuous,53,2077.0,732,1,1489.0,addtrackA3,2061,120.133584458,CP_CPLEX,120.02,ok,120.153386948,16,716,2077.0
0.019967634,19.214285714285715,1175,33,2069,Continuous,54,2069.0,552,1,2069.0,addtrackA4,1175,0.147252679,CP_CPLEX,0.06,ok,0.167220313,14,538,2069.0
0.019733018,19.25,876,33,2773,Continuous,55,2773.0,474,1,2210.0,addtrackA5,876,120.08458609,CP_CPLEX,120.0,ok,120.104319108,12,462,2773.0
0.01911396,18.625,307,33,1679,Continuous,56,1679.0,306,1,1679.0,addtrackA6,307,0.06582956,CP_CPLEX,0.01,ok,0.08494352,8,298,1679.0
0.018254517,12.625,126,33,1393,Continuous,57,1393.0,210,1,1393.0,addtrackA7,126,0.276608986,CP_CPLEX,0.24,ok,0.294863503,8,202,1393.0
0.019323414,19.88888888888889,4862,33,24441,Continuous,58,24441.0,1101,1,17828.0,addtrackA8,4862,120.180113418,CP_CPLEX,120.01,ok,120.199436832,27,1074,24441.0
0.019587147,20.05,2616,33,6305,Continuous,59,6305.0,822,1,5018.0,addtrackA9,2616,120.130077272,CP_CPLEX,120.02,ok,120.14966441899999,20,802,6305.0
0.017852216,17.333333333333332,2022,25,1507,Continuous,60,1507.0,642,1,800.0,addtrackB1,2022,120.107910395,CP_CPLEX,120.0,ok,120.125762611,18,624,1507.0
0.018234147,12.857142857142858,126,25,6912,Continuous,61,6912.0,187,1,6912.0,addtrackB10,126,0.052571199,CP_CPLEX,0.01,ok,0.07080534599999999,7,180,6912.0
0.019050845,15.4,3202,25,68844,Continuous,62,68844.0,795,1,67834.0,addtrackB11,3202,120.132957192,CP_CPLEX,120.0,ok,120.152008037,25,770,68844.0
0.018584814,16.214285714285715,970,25,15182,Continuous,63,15182.0,468,1,7345.0,addtrackB12,970,120.075734399,CP_CPLEX,120.01,ok,120.09431921299999,14,454,15182.0
0.018698952,14.8,87,25,4404,Continuous,64,4404.0,153,1,4404.0,addtrackB2,87,0.053213553,CP_CPLEX,0.02,ok,0.071912505,5,148,4404.0
0.019638884,16.8,136,20,596,Continuous,65,596.0,173,1,596.0,addtrackB3,136,0.215134223,CP_CPLEX,0.17,ok,0.234773107,5,168,596.0
0.018170067,15.95,2246,25,60558,Continuous,66,60558.0,658,1,59419.0,addtrackB4,2246,120.109524974,CP_CPLEX,120.01,ok,120.127695041,20,638,60558.0
0.017960916,17.8,136,25,1662,Continuous,67,1662.0,183,1,1662.0,addtrackB5,136,0.204836859,CP_CPLEX,0.17,ok,0.222797775,5,178,1662.0
0.017940953,15.2,93,25,209,Continuous,68,209.0,157,1,209.0,addtrackB6,93,0.051805489,CP_CPLEX,0.01,ok,0.069746442,5,152,209.0
0.015783945,15.25,2865,25,56119,Continuous,69,56119.0,756,1,55167.0,addtrackB7,2865,120.12081583,CP_CPLEX,120.0,ok,120.136599775,24,732,56119.0
0.01735602,13.4,72,25,1906,Continuous,70,1906.0,139,1,1906.0,addtrackB8,72,0.174906637,CP_CPLEX,0.13,ok,0.192262657,5,134,1906.0
0.01810305,13.571428571428571,150,25,8593,Continuous,71,8593.0,197,1,8593.0,addtrackB9,150,0.229496173,CP_CPLEX,0.19,ok,0.247599223,7,190,8593.0
