algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
109.23851874600001,4.3578947368421055,11.375,130,25,,Continuous,,,21,188,0,11,origB10,36,828,500,187,1,120756.70743400001,SatDddSclFreshAddClauses,10.885644255999999,timeout,113345.387852,25.807119,,,120.124162629,8,20,158,5783,1
,,,,,,cont,134,aborted,22,,,,origB11,,,,,,101100,sat_ddd_scl_fresh_addclauses,,aborted,,,,,101.1,,,,,
0.075793516,1.7991452991452992,16.214284896850586,970,25,918,Continuous,,,23,87,918,9,origB12,29,842,262,87,1,91.596258,SatDddSclFreshAddClauses,0.014080716,ok,25.414794,18.460377,89.235516,89.235516,0.089873923,14,17,67,918,1
99.53933584500001,3.3435237329042637,20.931034088134766,5915,33,,Continuous,,,24,79,0,14,trackA1,213,4156,2122,78,1,129141.2397,SatDddSclFreshAddClauses,26.577681384999998,timeout,39.709393000000006,39.709393000000006,,,126.117016965,29,57,19,14025,1
96.817715112,4.684102564102564,19.0,3735,33,,Continuous,,,25,121,0,30,trackA2,315,4567,2470,120,1,126580.566639,SatDddSclFreshAddClauses,25.774304598,timeout,83.608248,83.608248,,,122.592019436,25,92,26,10264,1
102.06664756400001,4.170765027322404,22.375,2061,33,,Continuous,,,26,152,0,17,trackA3,140,3053,1818,151,1,123451.780046,SatDddSclFreshAddClauses,20.147042387,timeout,34725.111421999994,31.41894,,,122.213689619,16,70,77,3096,1
99.061549171,4.079710144927536,19.214284896850586,1175,33,,Continuous,,,27,272,0,18,trackA4,89,2252,1373,271,1,121294.918658,SatDddSclFreshAddClauses,21.969060565,timeout,3537.5724179999997,20.125205,,,121.030609465,14,60,206,2458,1
102.194625326,3.7130801687763713,19.25,876,33,,Continuous,,,28,166,0,18,trackA5,71,1760,1036,165,1,122807.370831,SatDddSclFreshAddClauses,19.600318494,timeout,92415.306918,36.271032,,,121.794943446,12,50,108,3253,1
0.361128652,2.19281045751634,18.625,307,33,1679,Continuous,,,29,104,1679,7,trackA6,13,671,317,104,1,427.380091,SatDddSclFreshAddClauses,0.060551044,ok,79.08229,21.805804000000002,420.834747,420.834747,0.421679342,8,8,92,1679,1
0.516367479,3.0952380952380953,12.625,126,33,1393,Continuous,,,30,118,1393,11,trackA7,19,650,367,118,1,636.368543,SatDddSclFreshAddClauses,0.114347871,ok,179.303818,16.569214,630.206797,630.206797,0.630715029,8,13,101,1393,1
