algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
3.2406134630000007,11.106598984771574,13.571428298950195,150,25,8593,Continuous,,,44,233,8593,47,trackB9,237,2188,1228,233,8,9316.640031,SatDddSclTotalizer,5.9826464569999995,ok,9197.376295,11.150116,9221.946694,9221.946694,9.2232596,7,107,106,8593,1
0.00446338,1.6096256684491979,12.857142448425293,126,25,6912,Continuous,,,45,58,6912,3,trackB10,5,301,94,58,1,9.438685000000001,SatDddSclTotalizer,0.004399631,ok,7.337754,3.169469,8.381942,8.381942,0.008862742,7,2,42,6912,1
,,15.399999618530273,3202,25,,Continuous,,,46,,,,trackB11,,,,,,52304.713826,SatDddSclTotalizer,,oom,,,,,,25,,,,
34.473241617,7.061965811965812,16.214284896850586,970,25,,Continuous,,,47,246,15172,47,trackB12,349,3305,1750,246,1,120662.038613,SatDddSclTotalizer,85.656887766,timeout,114374.17610699999,9.496407999999999,,,120.130129004,14,127,108,15182,1
,,,,,,cont,124,external_timeout,48,,,,stationA1,,,,,,150195,sat_ddd_scl_totalizer,,external_timeout,,,,,150.195,,,,,
19.60498566199999,9.791794871794872,19.0,3735,33,,Continuous,,,49,253,5594,47,stationA2,733,9547,6101,253,1,144810.381484,SatDddSclTotalizer,124.936439732,timeout,45093.404913,35.861218,,,144.541425005,25,172,77,11188,1
1.7545630950000017,8.793715846994536,22.375,2061,33,3681,Continuous,,,50,632,3681,32,stationA3,309,6437,4674,632,2,33901.939665,SatDddSclTotalizer,32.081533287,ok,33653.409768000005,19.130838,33835.167486000006,33835.167486000006,33.83609608,16,174,444,3681,1
0.12764266500000004,4.416666666666667,19.214284896850586,1175,33,3122,Continuous,,,51,199,3122,23,stationA4,98,2438,1552,199,1,623.346176,SatDddSclTotalizer,0.485065123,ok,575.1101699999999,8.502972,612.013516,612.013516,0.612707517,14,68,118,3122,1
0.6769720820000003,5.251054852320675,19.25,876,33,3306,Continuous,,,52,252,3306,20,stationA5,97,2489,1666,252,1,3111.486604,SatDddSclTotalizer,2.411988487,ok,1855.4181760000001,13.748306,3087.886471,3087.886471,3.088960174,12,57,182,3306,1
0.018887723000000002,2.0588235294117645,18.625,307,33,2149,Continuous,,,53,127,2149,7,stationA6,19,630,254,127,4,44.408898,SatDddSclTotalizer,0.024214643,ok,40.857791,5.809919,42.514072999999996,42.514072999999996,0.043102061,8,7,104,2149,1
0.021553045000000007,3.238095238095238,12.625,126,33,1762,Continuous,,,54,153,1762,10,stationA7,16,680,412,153,1,69.367167,SatDddSclTotalizer,0.045531668,ok,64.801503,5.62638,66.508256,66.508256,0.067084378,8,10,130,1762,1
,,19.88888931274414,4862,33,,Continuous,,,55,,,,stationA8,,,,,,62910.716828,SatDddSclTotalizer,,oom,,,,,,27,,,,
5.291315330999993,8.506082725060827,20.049999237060547,2616,33,,Continuous,,,56,318,6224,37,stationA9,401,6992,4807,318,1,135101.85685100002,SatDddSclTotalizer,129.637623617,timeout,22165.205433,16.324129,,,134.92893866,20,157,157,9100,1
2.0119300419999995,6.811023622047244,18.176469802856445,1632,33,6565,Continuous,,,57,434,6565,41,stationA10,267,4325,2844,433,2,18360.029986,SatDddSclTotalizer,16.267048387,ok,18277.607055,12.297032,18277.607055,17812.102595,18.278978141,17,147,273,6565,1
,,20.482759475708008,6144,33,,Continuous,,,58,,,,stationA11,,,,,,69339.434811,SatDddSclTotalizer,,oom,,,,,,29,,,,
,,21.714284896850586,6393,33,,Continuous,,,59,,,,stationA12,,,,,,74694.356147,SatDddSclTotalizer,,oom,,,,,,28,,,,
0.8756641460000019,6.38785046728972,17.33333396911621,2022,25,4246,Continuous,,,60,278,4246,29,stationB1,193,4101,2782,278,1,27121.481748000002,SatDddSclTotalizer,26.202849923,ok,18855.184221000003,17.511658999999998,27077.081739,27077.081739,27.07851373,18,103,161,4246,1
0.03947486399999999,2.7973856209150325,14.800000190734863,87,25,4798,Continuous,,,61,93,4798,9,stationB2,17,428,215,93,2,85.02100899999999,SatDddSclTotalizer,0.041021699,ok,76.914889,4.860037999999999,79.42427,79.42427,0.080496207,5,11,68,4798,1
0.008342061,3.398843930635838,16.799999237060547,136,20,674,Continuous,,,62,100,674,9,stationB3,19,588,339,100,1,21.666569,SatDddSclTotalizer,0.012411935,ok,19.553964999999998,4.475985,20.19512,20.19512,0.020753687,5,12,77,674,1
,,15.949999809265137,2246,25,,Continuous,,,63,,,,stationB4,,,,,,49944.570028999995,SatDddSclTotalizer,,oom,,,,,,20,,,,
0.14074873600000004,6.666666666666667,17.799999237060547,136,25,1485,Continuous,,,64,145,1485,27,stationB5,81,1220,751,145,1,704.4983900000001,SatDddSclTotalizer,0.549966014,ok,629.2224789999999,4.3844970000000005,687.214422,687.214422,0.69071441,5,41,91,1485,1
0.003282199,1.910828025477707,15.199999809265137,93,25,461,Continuous,,,65,62,461,4,stationB6,5,300,123,62,1,7.45475,SatDddSclTotalizer,0.003741809,ok,4.617824000000001,3.124906,5.8958960000000005,5.8958960000000005,0.007023694,5,2,49,461,1
,,15.25,2865,25,,Continuous,,,66,,,,stationB7,,,,,,52068.385976000005,SatDddSclTotalizer,,oom,,,,,,24,,,,
0.009678785999999998,2.712230215827338,13.399999618530273,72,25,2300,Continuous,,,67,121,2300,7,stationB8,12,377,190,121,2,24.289241999999998,SatDddSclTotalizer,0.01357728,ok,21.108524,4.529990000000001,22.706227,22.706227,0.023255717,5,7,99,2300,1
1.277463377,5.1421319796954315,13.571428298950195,150,25,12006,Continuous,,,68,129,12006,17,stationB9,71,1013,558,129,1,2017.60151,SatDddSclTotalizer,0.705360225,ok,1872.531467,7.175966,1981.558629,1981.558629,1.982823311,7,47,67,12006,1
