algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_clauses_total,num_conflicts,num_time_points,num_traveltime,num_vars_total,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.016834366,1.5237329042638776,20.931034088134766,5915,33,11,FiniteSteps123,0,127,11,7,origA1,1996,30,1894,604,676,11,1,18.626139,MaxSatDddLadderScl,0.001028637,ok,0.017862444,29,24,90,11
0.011744235,1.564102564102564,19.0,3735,33,25,FiniteSteps123,1,95,25,8,origA2,1741,39,1525,492,585,25,1,12.925921,MaxSatDddLadderScl,0.000565852,ok,0.012309717,25,22,46,25
0.008390664999999999,1.784153005464481,22.375,2061,33,10,FiniteSteps123,2,104,10,8,origA3,1767,22,1306,540,594,10,1,10.067179000000001,MaxSatDddLadderScl,0.00098337,ok,0.009373428,16,16,76,10
0.007376347,1.963768115942029,19.214284896850586,1175,33,17,FiniteSteps123,3,138,17,6,origA4,1670,21,1084,499,567,17,1,8.814581,MaxSatDddLadderScl,0.000789325,ok,0.008165141,14,15,104,17
0.0050312410000000005,1.6835443037974684,19.25,876,33,15,FiniteSteps123,4,114,15,4,origA5,1029,12,798,305,349,15,1,6.15573,MaxSatDddLadderScl,0.000461545,ok,0.00549234,12,7,90,15
0.003359101,1.6993464052287581,18.625,307,33,10,FiniteSteps123,5,93,10,4,origA6,682,6,520,205,230,10,1,4.148833,MaxSatDddLadderScl,0.000250929,ok,0.003609685,8,3,78,10
0.002436786,1.8952380952380952,12.625,126,33,10,FiniteSteps123,6,55,10,6,origA7,598,10,398,174,200,10,1,3.298302,MaxSatDddLadderScl,0.000120855,ok,0.002557207,8,5,38,10
0.025706800000000002,3.4239130434782608,19.214284896850586,4877,33,31,FiniteSteps123,7,229,31,16,origA8,8217,235,3780,2420,2748,31,1,35.764252000000006,MaxSatDddLadderScl,0.009354606,ok,0.035060719,28,77,119,31
0.011211372,2.3661800486618003,20.049999237060547,2616,33,18,FiniteSteps123,8,139,18,14,origA9,3453,82,1945,1024,1153,18,1,13.441474,MaxSatDddLadderScl,0.001639792,ok,0.01285061,20,52,67,18
0.007819817,2.1275590551181103,18.176469802856445,1632,33,17,FiniteSteps123,9,117,17,10,origA10,2210,43,1351,649,745,17,1,9.657342,MaxSatDddLadderScl,0.001279771,ok,0.009099277,17,28,70,17
0.020721981,2.722950819672131,19.83333396911621,6162,33,23,FiniteSteps123,10,127,23,10,origA11,6424,154,3322,1872,2193,23,1,26.781717999999998,MaxSatDddLadderScl,0.005342526,ok,0.026063817,30,79,23,23
0.026044993,2.4807073954983925,21.714284896850586,6393,33,24,FiniteSteps123,11,167,24,10,origA12,5675,109,3086,1673,1942,24,1,34.511018,MaxSatDddLadderScl,0.007517656,ok,0.033561994,28,64,77,24
0.004806788,1.1199376947040498,17.33333396911621,2022,25,4,FiniteSteps123,12,39,4,4,origB1,242,4,719,71,81,4,1,5.502779,MaxSatDddLadderScl,4.398e-05,ok,0.004850476,18,2,31,4
0.001986228,1.5163398692810457,14.800000190734863,87,25,5,FiniteSteps123,13,53,5,4,origB2,254,4,232,72,87,5,1,2.811722,MaxSatDddLadderScl,7.7219e-05,ok,0.002062616,5,3,45,5
0.002936518,2.0,16.799999237060547,136,20,5,FiniteSteps123,14,50,5,6,origB3,541,8,346,161,183,5,1,3.647434,MaxSatDddLadderScl,0.000108145,ok,0.003044294,5,5,38,5
0.006677667,2.0288753799392096,15.949999809265137,2246,25,16,FiniteSteps123,15,105,16,19,origB4,2102,91,1335,577,700,16,1,8.225787,MaxSatDddLadderScl,0.000944125,ok,0.007621406,20,58,29,16
0.002238862,1.6010928961748634,17.799999237060547,136,25,2,FiniteSteps123,16,73,2,4,origB5,343,4,293,105,117,2,1,2.886545,MaxSatDddLadderScl,0.000113414,ok,0.00235193,5,3,66,2
0.001666052,1.0127388535031847,15.199999809265137,93,25,2,FiniteSteps123,17,2,2,2,origB6,10,1,159,0,4,2,1,2.1955,MaxSatDddLadderScl,7.066e-06,ok,0.001672792,5,0,0,2
0.010847303,3.044973544973545,15.25,2865,25,25,FiniteSteps123,18,124,25,28,origB7,4982,204,2302,1530,1585,25,1,14.364345,MaxSatDddLadderScl,0.002913421,ok,0.013760414,24,61,36,25
0.0015878090000000001,1.014388489208633,13.399999618530273,72,25,6,FiniteSteps123,19,6,6,2,origB8,22,1,141,0,8,6,1,2.091334,MaxSatDddLadderScl,8.534e-06,ok,0.001595846,5,0,0,6
0.0027042520000000003,2.781725888324873,13.571428298950195,150,25,7,FiniteSteps123,20,96,7,8,origB9,1086,15,548,327,365,7,1,3.712907,MaxSatDddLadderScl,0.000400513,ok,0.003104471,7,9,78,7
0.002655316,2.663157894736842,11.375,130,25,10,FiniteSteps123,21,64,10,8,origB10,984,19,506,286,332,10,1,3.4328700000000003,MaxSatDddLadderScl,0.000226968,ok,0.0028818,8,12,40,10
0.009860276000000001,3.249056603773585,15.399999618530273,3202,25,23,FiniteSteps123,22,125,23,52,origB11,5985,411,2583,1807,1817,23,1,13.847516,MaxSatDddLadderScl,0.003339218,ok,0.013198867,25,99,1,23
0.003906973,1.5576923076923077,16.214284896850586,970,25,6,FiniteSteps123,23,54,6,7,origB12,800,20,729,225,274,6,1,4.66264,MaxSatDddLadderScl,0.000134642,ok,0.004041025,14,16,32,6
0.033893091,4.145615446500402,20.931034088134766,5915,33,23,FiniteSteps123,24,185,23,29,trackA1,11927,288,5153,3556,4012,23,1,59.014508,MaxSatDddLadderScl,0.024302516,ok,0.058195134,29,98,62,23
0.036207344,4.246153846153846,19.0,3735,33,33,FiniteSteps123,25,189,33,21,trackA2,9720,219,4140,2924,3259,33,1,65.71996800000001,MaxSatDddLadderScl,0.01773754,ok,0.053944097,25,83,71,33
0.019000546000000004,3.9945355191256833,22.375,2061,33,15,FiniteSteps123,26,273,15,16,trackA3,6718,122,2924,2024,2271,15,1,33.634395999999995,MaxSatDddLadderScl,0.013988444,ok,0.032988605,16,68,188,15
