algorithm_time,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,internal_cost,intervals,iteration,lb,name,resource_constraints,sol_time,solver_name,solver_time,status,total_time,trains,travel_constraints,ub
0.014249582,16.8,136,20,5,FiniteSteps123,41,5.0,0,1,5.0,addstationB3,272,0.024341927,BigM_CPLEX,0.01,ok,0.038591508999999996,5,168,5.0
0.028567343,15.95,2246,25,31,FiniteSteps123,42,31.0,0,1,31.0,addstationB4,4492,0.139131087,BigM_CPLEX,0.1,ok,0.16769842999999998,20,638,31.0
0.015498146,17.8,136,25,6,FiniteSteps123,43,6.0,0,1,6.0,addstationB5,272,0.024487832,BigM_CPLEX,0.01,ok,0.039985978000000005,5,178,6.0
0.013471929,15.2,93,25,5,FiniteSteps123,44,5.0,0,1,5.0,addstationB6,186,0.024095233,BigM_CPLEX,0.01,ok,0.037567162,5,152,5.0
0.031992874,15.25,2865,25,40,FiniteSteps123,45,40.0,0,1,40.0,addstationB7,5730,0.346925553,BigM_CPLEX,0.31,ok,0.378918427,24,732,40.0
0.017364533,13.4,72,25,10,FiniteSteps123,46,10.0,0,1,10.0,addstationB8,144,0.022278382,BigM_CPLEX,0.01,ok,0.039642915,5,134,10.0
0.016882139,13.571428571428571,150,25,11,FiniteSteps123,47,11.0,0,1,11.0,addstationB9,300,0.026441942,BigM_CPLEX,0.01,ok,0.043324081,7,190,11.0
0.059930099,20.93103448275862,5915,33,24,FiniteSteps123,48,24.0,0,1,24.0,addtrackA1,11830,0.781742844,BigM_CPLEX,0.71,ok,0.8416729430000001,29,1214,24.0
0.026413912,18.176470588235293,1632,33,17,FiniteSteps123,49,17.0,0,1,17.0,addtrackA10,3264,0.137372024,BigM_CPLEX,0.11,ok,0.16378593600000002,17,618,17.0
0.060340146,20.482758620689655,6144,33,33,FiniteSteps123,50,33.0,0,1,33.0,addtrackA11,12288,2.609645582,BigM_CPLEX,2.54,ok,2.6699857280000003,29,1188,33.0
0.059584128,21.714285714285715,6393,33,36,FiniteSteps123,51,36.0,0,1,36.0,addtrackA12,12786,4.710193825,BigM_CPLEX,4.64,ok,4.769777953,28,1216,36.0
0.035325772,19.0,3735,33,33,FiniteSteps123,52,33.0,0,1,33.0,addtrackA2,7470,0.554409621,BigM_CPLEX,0.51,ok,0.589735393,25,950,33.0
0.034343174,22.375,2061,33,15,FiniteSteps123,53,15.0,0,1,15.0,addtrackA3,4122,0.215973726,BigM_CPLEX,0.18,ok,0.2503169,16,716,15.0
0.021308117,19.214285714285715,1175,33,15,FiniteSteps123,54,15.0,0,1,15.0,addtrackA4,2350,0.090876023,BigM_CPLEX,0.06,ok,0.11218414,14,538,15.0
0.019989945,19.25,876,33,12,FiniteSteps123,55,12.0,0,1,12.0,addtrackA5,1752,0.069751437,BigM_CPLEX,0.04,ok,0.089741382,12,462,12.0
0.017888774,18.625,307,33,8,FiniteSteps123,56,8.0,0,1,8.0,addtrackA6,614,0.035865982,BigM_CPLEX,0.02,ok,0.053754756,8,298,8.0
0.02225524,12.625,126,33,8,FiniteSteps123,57,8.0,0,1,8.0,addtrackA7,252,0.027119211,BigM_CPLEX,0.01,ok,0.049374451,8,202,8.0
