algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.005506479,1.250778816199377,17.33333396911621,2022,25,969,Continuous,12,92,969,4,origB1,153,803,153,6,1,6.001399999999999,MaxSatDddLadderScl,0.000180826,ok,0.005684976,18,3,83,969
0.002738407,1.5163398692810457,14.800000190734863,87,25,347,Continuous,13,52,347,4,origB2,72,232,72,4,1,3.033445,MaxSatDddLadderScl,5.3791e-05,ok,0.002791402,5,3,45,347
0.002540707,2.491329479768786,16.799999237060547,136,20,629,Continuous,14,85,629,6,origB3,244,431,244,10,1,3.026267,MaxSatDddLadderScl,0.000224358,ok,0.002762009,5,6,69,629
0.008512728,2.7142857142857144,15.949999809265137,2246,25,53607,Continuous,15,124,53607,21,origB4,1143,1786,1143,25,1,12.274093,MaxSatDddLadderScl,0.003457568,ok,0.011969499,20,45,52,53607
0.004037647,1.7978142076502732,17.799999237060547,136,25,288,Continuous,16,104,288,4,origB5,139,329,139,4,1,4.606052,MaxSatDddLadderScl,0.00015354,ok,0.004190472,5,3,97,288
0.001851784,1.3184713375796178,15.199999809265137,93,25,176,Continuous,17,41,176,3,origB6,47,207,47,3,1,2.154328,MaxSatDddLadderScl,3.7591e-05,ok,0.001888752,5,1,37,176
0.03529242500000063,4.034391534391534,15.25,2865,25,65828,Continuous,18,496,65828,41,origB7,2245,3050,2245,357,2,6608.316849000001,MaxSatDddLadderScl,6.570797449,ok,6.60608902,24,111,25,65828
0.001871142,1.2877697841726619,13.399999618530273,72,25,676,Continuous,19,43,676,2,origB8,39,179,39,5,1,2.20553,MaxSatDddLadderScl,3.1313e-05,ok,0.001900573,5,0,38,676
0.004972188,3.081218274111675,13.571428298950195,150,25,5967,Continuous,20,112,5967,11,origB9,386,607,386,19,1,6.0473740000000005,MaxSatDddLadderScl,0.000668193,ok,0.005639661,7,12,79,5967
0.004221786,2.763157894736842,11.375,130,25,5747,Continuous,21,84,5747,8,origB10,308,525,308,17,1,4.926575,MaxSatDddLadderScl,0.00034555,ok,0.004566723,8,11,54,5747
0.0958762859999922,4.743396226415094,15.399999618530273,3202,25,,Continuous,22,1035,75478,49,origB11,2833,3771,2833,840,1,120244.374668,MaxSatDddLadderScl,120.142487062,timeout,120.238362364,25,157,36,82885
0.0043864180000000004,1.6816239316239316,16.214284896850586,970,25,918,Continuous,23,54,918,8,origB12,281,787,281,6,1,4.884626000000001,MaxSatDddLadderScl,0.000151292,ok,0.004536997,14,19,29,918
0.03726207199999999,4.656476267095736,20.931034088134766,5915,33,9621,Continuous,24,227,9621,22,trackA1,4142,5788,4142,77,1,141.273933,MaxSatDddLadderScl,0.103300887,ok,0.140562067,29,90,58,9621
0.03181195000000003,4.324102564102564,19.0,3735,33,6859,Continuous,25,363,6859,18,trackA2,2932,4216,2932,183,1,829.480485,MaxSatDddLadderScl,0.796645292,ok,0.8284564,25,89,89,6859
