algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_clauses_total,num_conflicts,num_time_points,num_traveltime,num_vars_total,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.003854716,1.7189542483660132,18.625,307,33,8,FiniteSteps123,29,50,8,7,trackA6,690,13,526,201,234,8,1,4.808902000000001,MaxSatDddLadderScl,0.000157864,ok,0.004012171,8,7,35,8
0.002563592,2.0904761904761906,12.625,126,33,8,FiniteSteps123,30,58,8,6,trackA7,727,11,439,214,249,8,1,3.3402190000000003,MaxSatDddLadderScl,0.000194623,ok,0.002757908,8,5,43,8
0.036215374,8.485013623978201,19.88888931274414,4862,33,34,FiniteSteps123,31,181,34,45,trackA8,25509,1007,9342,7310,8495,34,2,85.023144,MaxSatDddLadderScl,0.047842372,ok,0.08405711,27,137,7,34
0.015997909,3.420924574209246,20.049999237060547,2616,33,25,FiniteSteps123,32,165,25,13,trackA9,6116,136,2812,1814,2059,25,1,23.249308,MaxSatDddLadderScl,0.006024861,ok,0.022022205,20,59,79,25
0.007618386999999999,2.4062992125984253,18.176469802856445,1632,33,17,FiniteSteps123,33,90,17,14,trackA10,2738,69,1528,797,924,17,1,9.399288,MaxSatDddLadderScl,0.001096793,ok,0.008714567,17,33,38,17
0.04414949800000001,9.364009860312244,20.482759475708008,6144,33,33,FiniteSteps123,34,198,33,84,trackA11,31651,1200,11396,9104,10541,33,1,180.27138100000002,MaxSatDddLadderScl,0.134956432,ok,0.179105552,29,150,13,33
0.05443279999999999,9.706591639871382,21.714284896850586,6393,33,36,FiniteSteps123,35,207,36,105,trackA12,33436,1420,12075,9383,11167,36,2,150.041381,MaxSatDddLadderScl,0.094383745,ok,0.148815983,28,140,28,36
0.007516841,2.383177570093458,17.33333396911621,2022,25,13,FiniteSteps123,36,104,13,7,trackB1,2766,45,1530,825,943,13,1,9.477717,MaxSatDddLadderScl,0.001307271,ok,0.008823174,18,20,69,13
0.002355396,1.8104575163398693,14.800000190734863,87,25,5,FiniteSteps123,37,58,5,4,trackB2,408,9,277,110,143,5,2,3.3481639999999997,MaxSatDddLadderScl,0.000148619,ok,0.002503665,5,3,47,5
0.002395566,2.647398843930636,16.799999237060547,136,20,4,FiniteSteps123,38,57,4,8,trackB3,864,21,458,252,294,4,1,3.403483,MaxSatDddLadderScl,0.000225852,ok,0.002621062,5,14,39,4
0.008593217,3.3419452887537995,15.949999809265137,2246,25,19,FiniteSteps123,39,104,19,15,trackB4,4752,119,2199,1403,1600,19,1,12.651373000000001,MaxSatDddLadderScl,0.003279363,ok,0.011872078,20,55,28,19
0.003032967,3.9562841530054644,17.799999237060547,136,25,7,FiniteSteps123,40,105,7,11,trackB5,1679,28,724,509,568,7,1,4.572624,MaxSatDddLadderScl,0.000934362,ok,0.003967003,5,18,78,7
0.006326866,1.7070063694267517,15.199999809265137,93,25,2,FiniteSteps123,41,51,2,4,trackB6,347,4,268,106,118,2,1,7.826819,MaxSatDddLadderScl,9.1296e-05,ok,0.00641786,5,1,46,2
0.010329106000000001,3.361111111111111,15.25,2865,25,27,FiniteSteps123,42,127,27,14,trackB7,5533,138,2541,1607,1868,27,1,17.282072999999997,MaxSatDddLadderScl,0.006270147,ok,0.016598535,24,60,38,27
0.002735898,2.7482014388489207,13.399999618530273,72,25,8,FiniteSteps123,43,93,8,6,trackB8,776,12,382,223,266,8,1,3.758657,MaxSatDddLadderScl,0.000284346,ok,0.003019909,5,9,74,8
0.002701372,3.649746192893401,13.571428298950195,150,25,9,FiniteSteps123,44,62,9,13,trackB9,1636,54,719,463,551,9,1,3.844874,MaxSatDddLadderScl,0.000540581,ok,0.003241245,7,33,18,9
0.0020190440000000002,1.320855614973262,12.857142448425293,126,25,8,FiniteSteps123,45,24,8,4,trackB10,207,5,247,53,71,8,1,2.6593269999999998,MaxSatDddLadderScl,2.9407e-05,ok,0.002047958,7,2,14,8
