algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.019457372,1.5325824617860015,20.931034088134766,5915,33,11,FiniteSteps123,0,127,11,7,origA1,610,1905,610,11,1,22.06584,MaxSatDddLadderScl,0.000968754,ok,0.020424796,29,26,88,11
0.014131269,1.6707692307692308,19.0,3735,33,25,FiniteSteps123,1,138,25,6,origA2,599,1629,599,25,2,16.736146,MaxSatDddLadderScl,0.001178074,ok,0.015308111,25,21,89,25
0.009273087,1.7472677595628416,22.375,2061,33,10,FiniteSteps123,2,101,10,8,origA3,509,1279,509,10,1,10.835101,MaxSatDddLadderScl,0.000704868,ok,0.009976863,16,18,71,10
0.007679541,1.9873188405797102,19.214284896850586,1175,33,17,FiniteSteps123,3,144,17,6,origA4,510,1097,510,17,1,9.521479,MaxSatDddLadderScl,0.000816106,ok,0.008494907,14,16,109,17
0.006445968000000001,1.738396624472574,19.25,876,33,15,FiniteSteps123,4,127,15,4,origA5,332,824,332,15,1,7.832788,MaxSatDddLadderScl,0.000556411,ok,0.007001558,12,7,103,15
0.004366871,1.6993464052287581,18.625,307,33,10,FiniteSteps123,5,93,10,4,origA6,205,520,205,10,1,5.621714,MaxSatDddLadderScl,0.000244394,ok,0.004610585,8,3,78,10
0.002790041,1.8952380952380952,12.625,126,33,10,FiniteSteps123,6,55,10,6,origA7,174,398,174,10,1,3.5053929999999998,MaxSatDddLadderScl,0.000129553,ok,0.002918843,8,5,38,10
0.023094158000000004,3.4447463768115942,19.214284896850586,4877,33,31,FiniteSteps123,7,223,31,20,origA8,2466,3803,2466,31,1,33.266049,MaxSatDddLadderScl,0.009323907,ok,0.032417321,28,92,98,31
0.010803976,2.287104622871046,20.049999237060547,2616,33,18,FiniteSteps123,8,122,18,14,origA9,969,1880,969,18,1,13.47576,MaxSatDddLadderScl,0.001353056,ok,0.012155954,20,47,55,18
0.008908141,2.209448818897638,18.176469802856445,1632,33,17,FiniteSteps123,9,124,17,13,origA10,702,1403,702,17,1,10.843716,MaxSatDddLadderScl,0.001155511,ok,0.010062905,17,31,74,17
0.021793245,2.3811475409836067,19.83333396911621,6162,33,23,FiniteSteps123,10,134,23,10,origA11,1506,2905,1506,23,1,28.717254,MaxSatDddLadderScl,0.005933655,ok,0.02772588,30,64,45,23
0.025739725000000005,2.635048231511254,21.714284896850586,6393,33,24,FiniteSteps123,11,155,24,10,origA12,1847,3278,1847,24,1,34.620575,MaxSatDddLadderScl,0.007996524,ok,0.033735236,28,71,58,24
0.005071793,1.1199376947040498,17.33333396911621,2022,25,4,FiniteSteps123,12,39,4,4,origB1,71,719,71,4,1,6.135675,MaxSatDddLadderScl,4.2286e-05,ok,0.005113096,18,2,31,4
0.001976298,1.5163398692810457,14.800000190734863,87,25,5,FiniteSteps123,13,53,5,4,origB2,72,232,72,5,1,2.735512,MaxSatDddLadderScl,6.0883e-05,ok,0.00203494,5,3,45,5
0.002455932,2.0,16.799999237060547,136,20,5,FiniteSteps123,14,50,5,6,origB3,161,346,161,5,1,3.255947,MaxSatDddLadderScl,0.000104238,ok,0.0025571,5,5,38,5
0.006806249,2.0288753799392096,15.949999809265137,2246,25,16,FiniteSteps123,15,105,16,19,origB4,577,1335,577,16,1,8.364165999999999,MaxSatDddLadderScl,0.000917952,ok,0.00772338,20,58,29,16
0.0025111260000000002,1.6010928961748634,17.799999237060547,136,25,2,FiniteSteps123,16,73,2,4,origB5,105,293,105,2,1,3.164844,MaxSatDddLadderScl,0.000114699,ok,0.002625112,5,3,66,2
0.0017631189999999998,1.0127388535031847,15.199999809265137,93,25,2,FiniteSteps123,17,2,2,2,origB6,0,159,0,2,1,2.3512139999999997,MaxSatDddLadderScl,7.11e-06,ok,0.001769497,5,0,0,2
0.009087945,2.7698412698412698,15.25,2865,25,25,FiniteSteps123,18,112,25,16,origB7,1342,2094,1342,25,1,11.920287,MaxSatDddLadderScl,0.002023439,ok,0.011110513,24,41,44,25
0.0016778510000000002,1.014388489208633,13.399999618530273,72,25,6,FiniteSteps123,19,6,6,2,origB8,0,141,0,6,1,2.268207,MaxSatDddLadderScl,7.556e-06,ok,0.001684838,5,0,0,6
0.003788917,2.781725888324873,13.571428298950195,150,25,7,FiniteSteps123,20,96,7,8,origB9,327,548,327,7,1,4.989718,MaxSatDddLadderScl,0.000461057,ok,0.004249032,7,9,78,7
0.002918304,2.663157894736842,11.375,130,25,10,FiniteSteps123,21,64,10,8,origB10,286,506,286,10,1,3.871414,MaxSatDddLadderScl,0.000227839,ok,0.003145472,8,12,40,10
0.010422682999999999,3.1962264150943396,15.399999618530273,3202,25,23,FiniteSteps123,22,125,23,47,origB11,1795,2541,1795,23,1,14.849824,MaxSatDddLadderScl,0.003327895,ok,0.013749829,25,95,5,23
0.004352678,1.5576923076923077,16.214284896850586,970,25,6,FiniteSteps123,23,54,6,7,origB12,225,729,225,6,1,5.306080000000001,MaxSatDddLadderScl,0.000137286,ok,0.004486067,14,16,32,6
0.038321848000000006,4.413515687851971,20.931034088134766,5915,33,23,FiniteSteps123,24,239,23,33,trackA1,3889,5486,3889,23,1,80.80264199999999,MaxSatDddLadderScl,0.041624201,ok,0.079945215,29,111,103,23
0.026217227000000003,4.009230769230769,19.0,3735,33,33,FiniteSteps123,25,211,33,24,trackA2,2702,3909,2702,33,1,42.545032000000006,MaxSatDddLadderScl,0.015071399,ok,0.041287388,25,80,96,33
0.018381438,4.0396174863387975,22.375,2061,33,15,FiniteSteps123,26,264,15,14,trackA3,2057,2957,2057,15,2,32.6261,MaxSatDddLadderScl,0.013197843,ok,0.031578501,16,65,181,15
0.0071385419999999995,2.7644927536231885,19.214284896850586,1175,33,15,FiniteSteps123,27,107,15,12,trackA4,897,1526,897,15,1,9.314866,MaxSatDddLadderScl,0.001330045,ok,0.008467767,14,29,61,15
0.005158898,2.2869198312236287,19.25,876,33,12,FiniteSteps123,28,99,12,9,trackA5,563,1084,563,12,1,6.493887,MaxSatDddLadderScl,0.000702266,ok,0.005860468,12,21,64,12
0.003108529,1.7222222222222223,18.625,307,33,8,FiniteSteps123,29,50,8,7,trackA6,200,527,200,8,1,3.9659989999999996,MaxSatDddLadderScl,0.000154286,ok,0.003262058,8,8,34,8
0.0025681190000000002,2.0714285714285716,12.625,126,33,8,FiniteSteps123,30,58,8,6,trackA7,210,435,210,8,1,3.477355,MaxSatDddLadderScl,0.000180184,ok,0.00274675,8,5,43,8
0.037727249,8.098092643051771,19.88888931274414,4862,33,34,FiniteSteps123,31,201,34,49,trackA8,6950,8916,6950,34,2,99.322029,MaxSatDddLadderScl,0.060380726,ok,0.098107135,27,136,28,34
0.012709940000000001,3.0669099756690996,20.049999237060547,2616,33,25,FiniteSteps123,32,129,25,15,trackA9,1540,2521,1540,25,1,16.981472,MaxSatDddLadderScl,0.003444114,ok,0.016153071,20,50,52,25
0.0073029589999999995,2.280314960629921,18.176469802856445,1632,33,17,FiniteSteps123,33,78,17,11,trackA10,728,1448,728,17,1,8.867963,MaxSatDddLadderScl,0.000779501,ok,0.008081624,17,28,31,17
0.04878982600000001,10.073952341824159,20.482759475708008,6144,33,33,FiniteSteps123,34,231,33,94,trackA11,9968,12260,9968,33,1,171.105431,MaxSatDddLadderScl,0.120963883,ok,0.16975284,29,165,31,33
0.04206439599999999,9.64790996784566,21.714284896850586,6393,33,36,FiniteSteps123,35,183,36,82,trackA12,9696,12002,9696,36,2,151.732594,MaxSatDddLadderScl,0.108422692,ok,0.150486187,28,126,18,36
0.007726241000000001,2.4158878504672896,17.33333396911621,2022,25,13,FiniteSteps123,36,104,13,7,trackB1,843,1551,843,13,1,9.671774,MaxSatDddLadderScl,0.001260458,ok,0.008985998,18,23,66,13
0.002135883,1.8104575163398693,14.800000190734863,87,25,5,FiniteSteps123,37,58,5,4,trackB2,110,277,110,5,2,2.922354,MaxSatDddLadderScl,0.000143933,ok,0.002279158,5,3,47,5
0.0024513520000000004,2.653179190751445,16.799999237060547,136,20,4,FiniteSteps123,38,67,4,10,trackB3,259,459,259,4,1,3.325778,MaxSatDddLadderScl,0.000249827,ok,0.002699643,5,13,50,4
0.009172393000000001,2.9148936170212765,15.949999809265137,2246,25,19,FiniteSteps123,39,109,19,14,trackB4,1133,1918,1133,19,1,13.495315000000002,MaxSatDddLadderScl,0.002409181,ok,0.011580588,20,43,45,19
0.0037515129999999997,3.420765027322404,17.799999237060547,136,25,7,FiniteSteps123,40,73,7,9,trackB5,411,626,411,7,1,5.09852,MaxSatDddLadderScl,0.000433992,ok,0.004184291,5,19,45,7
